primary_sentiment,sentiment_score,sentiment_combo_score,intent,message_quality,summary_length,has_action_milestone,stage_velocity,historical_deals_won,is_repeat_customer,historical_avg_sentiment,industry_close_rate,lead_completeness,lead_source,agent_response_ratio,attachment_shared,sale_closed
0.2,0.0,0.0,0.5,0.25,0.402002861230329,1.0,0.20810810810810806,0.0,0.0,0.5333333333333332,0.7250000000000001,1.0,0.6,0.49249999999999994,0.0,0.8133
0.1,0.0,0.0,0.3,0.5,0.3719599427753934,1.0,0.0,0.0,0.0,0.3111111111111111,0.4812500000000002,1.0,0.5,0.6375000000000002,0.0,0.1894
0.5,0.0,0.0,0.05,0.75,0.7882689556509299,1.0,0.0,0.0,0.0,0.7777777777777778,0.4187500000000002,0.0,0.5,0.6075000000000002,1.0,0.3445
1.0,0.9387755102040816,0.5,0.6,1.0,0.6723891273247496,1.0,0.013513513513513487,0.0,0.0,0.33333333333333337,0.4968750000000002,1.0,0.6,0.4175,0.0,0.8745
1.0,1.0000000000000002,0.25,0.95,1.0,0.9871244635193134,1.0,0.2459459459459459,0.0,0.0,0.5666666666666667,0.809375,0.0,0.6,0.1725,0.0,0.8588
0.85,0.7551020408163265,0.25,0.3,1.0,0.4177396280400572,1.0,0.3027027027027026,0.0,0.0,0.46666666666666673,0.15312499999999996,1.0,0.5,0.6774999999999998,0.0,0.5436
1.0,0.7551020408163265,0.25,0.95,0.5,0.3032904148783977,1.0,0.11081081081081076,0.0,0.0,0.2666666666666667,0.4343750000000002,0.0,0.6,0.1725,0.0,0.5021
1.0,0.9591836734693877,0.25,0.2,0.5,0.8483547925608012,1.0,0.0,0.0,0.0,0.5444444444444444,0.7312500000000002,1.0,0.6,0.8025,1.0,0.4421
0.5,0.061224489795918435,0.25,0.2,0.75,0.4520743919885551,0.0,0.9999999999999998,0.875,1.0,0.35555555555555557,0.12187499999999996,1.0,0.8,0.6400000000000001,0.0,0.1701
0.85,0.7959183673469388,0.0,0.2,0.5,0.9914163090128756,1.0,0.3135135135135134,0.0,0.0,0.6888888888888889,0.9062499999999998,0.0,0.5,0.13749999999999996,1.0,0.4511
0.65,0.3265306122448981,0.0,0.6,0.5,0.19456366237482117,1.0,0.2054054054054054,0.0,0.0,0.5111111111111112,0.4343750000000002,0.0,0.6,0.8875000000000002,1.0,0.3939
1.0,0.9387755102040816,0.5,0.6,0.5,0.2775393419170243,1.0,0.0,0.0,0.0,0.35555555555555557,0.7718750000000003,1.0,0.6,0.9625000000000001,0.0,0.5137
1.0,0.9183673469387754,0.25,1.0,1.0,0.402002861230329,1.0,0.0,0.0,0.0,0.5888888888888889,0.34687500000000004,1.0,0.8,0.4849999999999999,1.0,0.8862
0.4,0.0,0.25,0.95,1.0,0.3762517882689556,1.0,0.0,1.0,1.0,0.34444444444444444,0.05312499999999987,1.0,0.8,0.7625,0.0,0.7689
0.65,0.26530612244897966,0.0,0.1,0.5,0.5007153075822605,1.0,0.30810810810810796,0.0,0.0,0.7666666666666667,0.40000000000000013,0.0,0.5,0.9475000000000002,1.0,0.464
0.85,0.8775510204081634,0.75,0.6,0.5,0.5608011444921317,1.0,0.2918918918918918,0.0,0.0,0.7222222222222222,0.203125,1.0,0.6,0.36749999999999994,0.0,0.7387
0.65,0.10204081632653073,0.25,0.4,0.5,0.6051502145922747,0.0,0.3891891891891891,1.0,1.0,0.6888888888888889,0.23749999999999982,1.0,0.8,0.6475000000000002,0.0,0.7684
1.0,0.7346938775510203,0.25,0.6,0.75,0.9012875536480687,1.0,0.07297297297297298,0.0,0.0,0.3777777777777778,0.784375,0.0,0.6,0.4950000000000001,1.0,0.7551
0.2,0.0,0.0,0.4,0.25,0.547925608011445,1.0,0.0,0.0,0.0,0.41111111111111115,0.8281250000000002,0.0,0.8,0.29000000000000004,0.0,0.3505
0.2,0.0,0.0,0.5,1.0,0.6194563662374821,1.0,0.062162162162162166,0.0,0.0,0.6888888888888889,0.3031250000000001,1.0,0.8,0.3425,0.0,0.4105
0.5,0.0,0.25,0.5,1.0,0.8369098712446352,1.0,0.25135135135135134,0.0,0.0,0.2777777777777778,0.6375,1.0,0.5,0.0,0.0,0.4343
0.4,0.0,0.0,0.95,0.75,0.7339055793991417,0.0,0.38378378378378375,0.5,1.0,0.3111111111111111,0.19062500000000004,1.0,0.5,0.0,0.0,0.5684
0.4,0.0,0.0,0.4,0.5,0.09298998569384835,0.0,0.4864864864864864,0.0,0.0,0.8333333333333333,0.9437499999999999,0.0,0.5,0.29000000000000004,0.0,0.3675
0.2,0.0,0.0,0.05,1.0,0.5135908440629471,1.0,0.0,0.0,0.0,0.4444444444444445,0.4687500000000002,0.0,0.6,0.10250000000000004,1.0,0.1867
1.0,1.0000000000000002,0.25,0.5,1.0,0.5736766809728183,1.0,0.23513513513513504,1.0,1.0,1.0,0.9593749999999999,1.0,0.8,0.8500000000000001,1.0,0.9798
0.1,0.0,0.0,0.6,0.5,0.24320457796852646,1.0,0.0,0.0,0.0,0.8222222222222222,0.109375,0.0,0.5,0.19999999999999996,0.0,0.5264
1.0,0.9591836734693877,0.5,0.4,0.75,0.7839771101573677,0.0,0.1837837837837837,0.0,0.0,0.5,0.8562500000000004,1.0,0.5,0.5075000000000001,0.0,0.4941
0.1,0.0,0.0,0.4,0.25,0.9685264663805436,1.0,0.0,0.75,1.0,0.0,0.8906250000000002,0.0,0.6,1.0,0.0,0.9302
0.65,0.3673469387755104,0.0,0.1,1.0,0.905579399141631,0.0,0.1837837837837837,0.0,0.0,0.6,0.25312500000000004,1.0,0.5,0.8475000000000001,0.0,0.2619
0.2,0.0,0.0,0.05,1.0,0.670958512160229,0.0,0.9999999999999998,0.0,0.0,0.4333333333333334,0.4218750000000002,1.0,0.6,0.6425000000000001,0.0,0.1428
0.65,0.3877551020408163,0.0,1.0,0.5,0.7024320457796853,1.0,0.0,0.0,0.0,0.811111111111111,0.05624999999999991,0.0,0.6,0.8900000000000001,0.0,0.8117
0.85,0.6530612244897958,0.25,0.1,0.5,0.31187410586552217,1.0,0.11621621621621617,0.0,0.0,0.6777777777777777,0.5812499999999998,1.0,0.5,1.0,1.0,0.7781
1.0,1.0000000000000002,0.25,0.5,1.0,0.676680972818312,1.0,0.34594594594594585,0.625,1.0,0.9444444444444444,0.28749999999999987,1.0,0.6,0.9500000000000002,1.0,0.9288
0.1,0.0,0.0,0.7,1.0,0.3161659513590844,1.0,0.3297297297297297,0.0,0.0,0.3666666666666667,0.590625,1.0,0.6,0.845,1.0,0.7828
0.65,0.5306122448979591,0.25,0.3,1.0,0.5550786838340487,1.0,0.0,0.25,1.0,0.6777777777777777,0.5249999999999999,1.0,0.6,0.8925000000000001,0.0,0.5407
0.5,0.0,0.25,0.2,0.75,0.676680972818312,1.0,0.22972972972972963,0.0,0.0,0.35555555555555557,0.95,1.0,0.8,0.01749999999999996,1.0,0.5108
0.4,0.0,0.0,0.95,1.0,0.4434907010014306,1.0,0.12162162162162157,0.0,0.0,0.7,0.2593749999999999,1.0,0.6,0.0,0.0,0.4848
0.5,0.0,0.5,0.6,1.0,0.4835479256080114,1.0,0.2783783783783783,0.0,0.0,0.7666666666666667,0.390625,1.0,0.6,0.42999999999999994,0.0,0.4133
0.5,0.10204081632653073,0.0,0.8,0.75,0.43204577968526464,1.0,0.0,0.0,0.0,0.4222222222222222,0.7593750000000001,0.0,0.6,0.21500000000000008,1.0,0.5855
0.1,0.0,0.0,0.7,0.75,0.949928469241774,1.0,0.29729729729729715,0.0,0.0,0.3111111111111111,0.5125,0.0,0.6,0.625,0.0,0.4748
1.0,1.0000000000000002,0.5,0.7,0.5,0.34763948497854075,1.0,0.0,0.25,1.0,1.0,0.5093749999999999,1.0,0.5,0.02749999999999997,1.0,0.99
0.5,0.0,0.25,0.5,0.75,0.7668097281831188,1.0,0.13243243243243238,0.125,1.0,0.3777777777777778,0.1875,1.0,0.5,0.7949999999999999,0.0,0.3455
1.0,1.0000000000000002,0.25,0.1,0.25,0.9155937052932761,1.0,0.2162162162162162,0.0,0.0,0.23333333333333334,0.40000000000000013,1.0,0.6,0.2550000000000001,1.0,0.8278
0.85,0.7142857142857142,0.25,0.8,0.75,0.6008583690987125,1.0,0.0,0.0,0.0,0.7666666666666667,0.8375000000000001,0.0,0.6,0.18999999999999995,0.0,0.7533
1.0,1.0000000000000002,0.5,0.5,0.75,0.5736766809728183,0.0,0.23783783783783777,0.0,0.0,0.788888888888889,0.628125,0.0,0.6,0.18999999999999995,1.0,0.1785
1.0,1.0000000000000002,0.25,0.8,0.75,0.29327610872675247,0.0,0.9999999999999998,0.0,0.0,0.5777777777777777,0.7718750000000003,1.0,0.6,0.6025,0.0,0.2551
0.85,0.6326530612244898,0.25,0.8,0.75,0.6237482117310444,1.0,0.16486486486486482,0.0,0.0,0.488888888888889,0.8218750000000001,1.0,0.6,0.0,0.0,0.8893
0.65,0.4285714285714286,0.0,0.6,0.5,0.7281831187410587,1.0,0.1378378378378378,0.0,0.0,0.6444444444444445,0.5499999999999998,1.0,0.6,0.5375000000000001,1.0,0.8808
0.4,0.0,0.0,0.3,0.25,0.3304721030042918,1.0,0.0,0.75,1.0,0.3666666666666667,0.9687499999999998,1.0,0.6,0.2025,0.0,0.4618
0.85,0.693877551020408,0.0,0.5,0.75,0.8340486409155937,1.0,0.0,0.75,1.0,1.0,0.046875,0.0,0.8,0.24,0.0,0.6547
0.1,0.0,0.0,0.6,1.0,0.9856938483547926,1.0,0.28378378378378377,0.0,0.0,0.488888888888889,0.7312500000000002,0.0,0.6,0.0,1.0,0.3524
0.65,0.24489795918367352,0.0,0.3,0.5,0.7138769670958512,1.0,0.7297297297297296,0.0,0.0,0.5,0.8375000000000001,0.0,0.6,0.15999999999999992,0.0,0.4414
0.5,0.0,0.75,1.0,1.0,0.8369098712446352,1.0,0.0,0.0,0.0,0.4222222222222222,0.65625,1.0,0.6,0.38250000000000006,0.0,0.8786
0.5,0.12244897959183687,0.25,0.8,0.5,0.2246065808297568,0.0,0.15675675675675668,0.75,1.0,0.3777777777777778,0.6656249999999999,1.0,0.5,0.9550000000000001,0.0,0.6073
0.4,0.0,0.0,0.6,0.5,0.11731044349070101,0.0,0.17027027027027022,0.0,0.0,0.6444444444444445,0.9906249999999999,0.0,0.8,0.0,1.0,0.3449
0.4,0.0,0.25,0.8,1.0,0.894134477825465,1.0,0.029729729729729704,0.0,0.0,0.5777777777777777,0.12812500000000004,1.0,0.6,0.19999999999999996,1.0,0.8007
0.5,0.0,0.25,0.6,1.0,0.9084406294706724,1.0,0.24864864864864858,0.125,1.0,0.3777777777777778,0.234375,1.0,0.6,1.0,0.0,0.4961
0.1,0.0,0.0,0.7,0.25,0.9284692417739628,1.0,0.0,0.0,0.0,0.5666666666666667,0.7562500000000003,1.0,0.6,0.30499999999999994,1.0,0.4203
0.5,0.020408163265306145,0.0,0.3,0.5,0.30185979971387694,1.0,0.0,0.0,0.0,0.2555555555555556,1.0000000000000002,0.0,0.8,0.7049999999999998,0.0,0.2535
0.65,0.48979591836734704,0.0,0.5,0.5,0.776824034334764,1.0,0.4891891891891891,0.0,0.0,0.8333333333333333,0.6875,1.0,0.6,0.5875000000000001,1.0,0.3813
0.1,0.0,0.0,0.1,0.25,0.402002861230329,1.0,0.0,0.875,1.0,0.0,0.6781250000000001,0.0,0.5,0.7475,0.0,0.1885
1.0,1.0000000000000002,0.25,0.2,0.75,0.4492131616595136,1.0,0.5459459459459458,0.0,0.0,0.23333333333333334,0.09687500000000004,1.0,0.8,0.0,1.0,0.2867
0.1,0.0,0.0,1.0,0.5,0.5679542203147354,1.0,0.0,0.0,0.0,0.6888888888888889,0.54375,1.0,0.5,0.76,0.0,0.742
0.65,0.1428571428571428,0.0,0.6,0.75,0.6165951359084407,1.0,0.06756756756756757,0.0,0.0,0.23333333333333334,0.6156249999999999,0.0,0.6,0.6774999999999998,1.0,0.5345
1.0,1.0000000000000002,0.25,0.95,0.5,0.32761087267525035,1.0,0.38378378378378375,0.0,0.0,0.7,0.940625,0.0,0.8,1.0,1.0,0.9237
0.85,0.6530612244897958,0.25,0.95,0.5,0.5994277539341918,1.0,0.0,0.75,1.0,0.5888888888888889,0.2593749999999999,1.0,0.5,0.5875000000000001,1.0,0.8062
0.1,0.0,0.0,0.4,0.25,0.04005722460658083,1.0,0.4729729729729728,0.0,0.0,0.3666666666666667,0.6468750000000001,0.0,0.6,0.6949999999999998,1.0,0.2199
0.85,0.7755102040816326,0.25,1.0,1.0,0.3905579399141631,1.0,0.29729729729729715,0.0,0.0,0.2555555555555556,0.23124999999999996,1.0,0.8,0.4125000000000001,0.0,0.7125
0.85,0.7551020408163265,0.0,0.05,1.0,0.7567954220314735,1.0,0.25945945945945936,0.0,0.0,0.45555555555555555,0.7812500000000002,0.0,0.6,0.4324999999999999,1.0,0.523
0.5,0.04081632653061229,0.25,0.1,1.0,0.3848354792560801,1.0,0.32162162162162156,0.0,0.0,0.7666666666666667,0.60625,1.0,0.6,0.12749999999999995,0.0,0.8457
1.0,1.0000000000000002,0.5,0.4,0.75,0.42346208869814017,1.0,0.2459459459459459,0.0,0.0,0.788888888888889,0.0,1.0,0.6,0.0,0.0,0.7278
0.5,0.061224489795918435,0.0,0.5,0.5,0.29756795422031473,1.0,0.3135135135135134,0.0,0.0,0.6,0.8531250000000001,0.0,0.8,0.5700000000000001,0.0,0.1889
0.1,0.0,0.0,0.6,0.5,0.15164520743919885,1.0,0.254054054054054,0.25,1.0,0.011111111111111113,0.903125,0.0,0.5,1.0,0.0,0.4203
0.2,0.0,0.0,0.4,1.0,0.3004291845493562,0.0,0.10270270270270268,0.0,0.0,0.5555555555555555,0.9156250000000001,1.0,0.5,0.0,1.0,0.2889
0.85,0.6530612244897958,0.25,0.2,0.75,0.6108726752503577,1.0,0.24864864864864858,0.25,1.0,0.7666666666666667,0.3656250000000001,0.0,0.8,0.47750000000000004,0.0,0.4726
0.65,0.3673469387755104,0.25,0.3,0.5,0.4363376251788269,1.0,0.37027027027027015,0.0,0.0,0.5111111111111112,0.9781250000000001,1.0,0.5,0.7449999999999999,0.0,0.5062
1.0,0.7551020408163265,0.75,0.8,0.5,0.463519313304721,1.0,0.0,0.5,1.0,0.8444444444444444,0.8531250000000001,1.0,0.8,0.74,1.0,0.8716
0.85,0.7346938775510203,0.0,0.5,1.0,0.9227467811158798,1.0,0.0,0.375,1.0,0.7999999999999999,0.4812500000000002,0.0,0.8,0.3600000000000001,1.0,0.5992
0.65,0.24489795918367352,0.0,0.4,0.75,0.3834048640915594,1.0,0.04324324324324322,0.0,0.0,0.34444444444444444,0.8062500000000001,1.0,0.8,0.9899999999999998,0.0,0.3571
0.4,0.0,0.0,0.2,1.0,0.5436337625178828,1.0,0.46756756756756745,0.0,0.0,0.6444444444444445,0.8250000000000004,0.0,0.6,0.7925,1.0,0.2481
0.65,0.26530612244897966,0.25,0.3,1.0,0.759656652360515,1.0,0.21891891891891888,0.0,0.0,0.5888888888888889,0.19999999999999996,1.0,0.6,0.03249999999999997,0.0,0.8857
0.4,0.0,0.0,0.2,1.0,0.8855507868383405,1.0,0.11081081081081076,0.0,0.0,0.2888888888888889,0.6875,1.0,0.6,0.6350000000000002,0.0,0.4444
0.4,0.0,0.0,0.1,1.0,0.8397711015736767,0.0,0.9999999999999998,0.0,0.0,0.7,0.7812500000000002,1.0,0.8,0.28,0.0,0.295
0.65,0.30612244897959195,0.25,0.6,1.0,0.5965665236051503,1.0,0.0,0.0,0.0,0.35555555555555557,0.2593749999999999,1.0,0.8,0.7349999999999999,1.0,0.3916
0.1,0.0,0.0,0.4,0.25,0.7725321888412018,1.0,0.12162162162162157,0.0,0.0,0.5333333333333332,0.27187499999999987,0.0,0.5,1.0,0.0,0.4712
0.1,0.0,0.0,0.05,0.5,0.18454935622317595,1.0,0.0,0.0,0.0,0.5555555555555555,0.046875,0.0,0.6,0.0,0.0,0.1722
0.4,0.0,0.0,0.8,0.5,0.40486409155937053,1.0,0.28648648648648645,0.0,0.0,0.3777777777777778,0.625,0.0,0.5,0.3174999999999999,0.0,0.6834
0.5,0.0,0.25,1.0,1.0,0.7339055793991417,1.0,0.0,0.5,1.0,0.45555555555555555,0.47812500000000013,1.0,0.5,0.5449999999999999,1.0,0.4849
0.85,0.6734693877551019,0.25,0.6,1.0,0.5464949928469243,1.0,0.3918918918918918,0.0,0.0,0.4000000000000001,0.0,1.0,0.6,0.56,0.0,0.4894
1.0,0.8571428571428572,0.5,0.6,0.75,0.8183118741058656,1.0,0.2108108108108108,0.0,0.0,0.7777777777777778,1.0000000000000002,1.0,0.8,0.24,1.0,0.634
1.0,1.0000000000000002,0.5,0.7,0.5,0.38626609442060084,1.0,0.018918918918918892,1.0,1.0,0.8444444444444444,0.6375,1.0,0.6,0.09500000000000008,0.0,0.7981
0.5,0.020408163265306145,0.0,0.95,0.75,0.6165951359084407,1.0,0.34594594594594585,0.0,0.0,0.7333333333333333,0.8062500000000001,0.0,0.6,0.645,0.0,0.8009
1.0,0.9591836734693877,0.75,0.8,0.75,0.5751072961373391,1.0,0.005405405405405378,0.125,1.0,1.0,0.6468750000000001,1.0,0.5,0.0,0.0,0.99
1.0,1.0000000000000002,0.75,0.8,1.0,0.3791130185979971,1.0,0.20810810810810806,0.0,0.0,0.3888888888888889,0.8656250000000003,1.0,0.6,0.5700000000000001,1.0,0.8568
1.0,1.0000000000000002,0.25,0.3,0.5,0.5035765379113019,1.0,0.4648648648648648,0.0,0.0,0.5444444444444444,0.38437500000000013,0.0,0.5,0.385,1.0,0.3189
0.1,0.0,0.0,0.4,0.25,0.8640915593705294,1.0,0.2216216216216216,0.0,0.0,0.24444444444444446,0.4968750000000002,0.0,0.5,0.0,1.0,0.192
0.4,0.0,0.0,0.6,0.5,0.28898426323319026,1.0,0.09999999999999995,0.0,0.0,0.4777777777777778,1.0000000000000002,1.0,0.8,0.30000000000000004,1.0,0.883
0.4,0.0,0.0,0.95,0.5,0.2246065808297568,0.0,0.15675675675675668,0.0,0.0,0.6888888888888889,0.21250000000000013,1.0,0.6,0.48,1.0,0.4062
1.0,0.8979591836734693,0.25,0.1,1.0,0.9527896995708155,1.0,0.22432432432432423,0.0,0.0,0.8222222222222222,0.8843750000000001,1.0,0.5,0.8300000000000001,0.0,0.5423
1.0,1.0000000000000002,0.5,0.95,0.75,0.34334763948497854,0.0,0.9783783783783782,0.0,0.0,0.7,0.6468750000000001,1.0,0.5,0.56,1.0,0.2313
0.85,0.8367346938775511,0.25,0.6,1.0,0.888412017167382,1.0,0.3054054054054053,0.0,0.0,0.6777777777777777,0.5374999999999999,0.0,0.8,0.54,0.0,0.5248
0.65,0.3673469387755104,0.0,0.3,1.0,0.9914163090128756,1.0,0.0,0.0,0.0,0.5777777777777777,0.06562499999999982,1.0,0.6,0.0,0.0,0.3035
0.4,0.0,0.0,0.5,0.5,0.603719599427754,1.0,0.002702702702702703,0.125,1.0,0.3666666666666667,0.33125000000000004,1.0,0.6,0.6724999999999999,1.0,0.8263
0.5,0.020408163265306145,0.0,0.2,1.0,0.296137339055794,0.0,0.23513513513513504,0.0,0.0,0.6555555555555554,0.4843750000000002,0.0,0.6,0.72,1.0,0.2403
0.5,0.020408163265306145,0.0,0.7,0.75,1.0,1.0,0.29729729729729715,0.0,0.0,0.4444444444444445,0.10312499999999991,0.0,0.8,0.31499999999999995,0.0,0.4663
0.5,0.061224489795918435,0.0,0.5,0.5,0.25608011444921314,0.0,0.2216216216216216,0.0,0.0,0.34444444444444444,0.3125,0.0,0.6,0.1875,0.0,0.3844
0.85,0.7959183673469388,0.5,1.0,1.0,0.4892703862660944,1.0,0.31081081081081074,0.0,0.0,0.811111111111111,0.28749999999999987,1.0,0.6,0.37749999999999995,0.0,0.8068
0.85,0.5714285714285714,0.0,0.5,1.0,0.3032904148783977,0.0,0.07837837837837838,0.0,0.0,0.7222222222222222,0.9218749999999998,0.0,0.6,0.3700000000000001,1.0,0.1347
0.2,0.0,0.0,0.7,0.5,0.23748211731044347,1.0,0.2675675675675675,0.0,0.0,0.7777777777777778,0.628125,1.0,0.6,0.020000000000000018,0.0,0.4828
0.5,0.020408163265306145,0.25,0.5,1.0,0.42775393419170243,1.0,0.18648648648648644,0.0,0.0,0.4333333333333334,0.8031250000000003,1.0,0.6,1.0,0.0,0.422
0.5,0.08163265306122458,0.25,0.6,0.25,0.28898426323319026,1.0,0.3270270270270269,0.0,0.0,0.4444444444444445,0.5625,1.0,0.6,0.0,1.0,0.3813
1.0,0.8979591836734693,0.5,1.0,0.25,0.9155937052932761,1.0,0.23513513513513504,0.0,0.0,0.5444444444444444,0.846875,1.0,0.5,0.5900000000000001,1.0,0.8506
0.65,0.24489795918367352,0.0,0.4,0.5,0.6666666666666667,1.0,0.021621621621621595,0.0,0.0,0.5222222222222221,0.8343750000000003,1.0,0.8,0.4950000000000001,1.0,0.6526
0.65,0.5306122448979591,0.0,0.4,0.75,0.7682403433476396,1.0,0.27297297297297296,0.625,1.0,0.4333333333333334,1.0000000000000002,1.0,0.6,0.385,0.0,0.6014
0.65,0.2857142857142858,0.0,0.8,1.0,0.9542203147353362,1.0,0.010810810810810784,0.0,0.0,0.7333333333333333,0.2906249999999999,1.0,0.6,0.8725,0.0,0.6418
0.4,0.0,0.0,0.3,1.0,0.5822603719599428,0.0,0.9999999999999998,0.875,1.0,0.34444444444444444,0.20625000000000004,1.0,0.6,0.3600000000000001,1.0,0.2322
0.85,0.693877551020408,0.25,0.3,1.0,0.5608011444921317,1.0,0.1675675675675675,0.0,0.0,0.6,0.5625,1.0,0.6,0.0,0.0,0.5197
1.0,1.0000000000000002,0.5,0.8,0.75,0.4263233190271817,1.0,0.0,0.0,0.0,0.32222222222222224,0.559375,1.0,0.8,0.4675,1.0,0.731
0.85,1.0000000000000002,0.5,0.95,0.25,0.17310443490701,1.0,0.11081081081081076,0.0,0.0,0.7222222222222222,0.98125,1.0,0.6,0.78,0.0,0.8206
0.4,0.0,0.0,0.8,0.5,0.3719599427753934,1.0,0.0,0.0,0.0,0.45555555555555555,0.11250000000000004,1.0,0.6,0.9425000000000001,1.0,0.9478
1.0,1.0000000000000002,0.25,0.4,0.5,0.6151645207439199,1.0,0.3270270270270269,0.0,0.0,0.5888888888888889,0.40937500000000004,1.0,0.6,0.0,1.0,0.4326
0.65,0.44897959183673475,0.0,0.7,0.75,0.6652360515021459,1.0,0.0,0.0,0.0,0.7777777777777778,0.8875000000000004,1.0,0.8,0.9075000000000002,0.0,0.9071
0.5,0.0,0.25,0.1,1.0,0.8927038626609443,1.0,0.0,0.125,1.0,0.34444444444444444,0.8625,1.0,0.5,0.4624999999999999,1.0,0.885
0.65,0.12244897959183687,0.0,0.4,0.5,0.9685264663805436,1.0,0.0,1.0,1.0,0.7222222222222222,0.17500000000000004,1.0,0.6,0.75,0.0,0.99
0.5,0.0,0.25,0.5,0.5,0.4792560801144492,1.0,0.2459459459459459,0.0,0.0,0.33333333333333337,0.45625000000000004,1.0,0.5,0.3900000000000001,0.0,0.391
0.65,0.24489795918367352,0.0,0.4,0.5,0.1988555078683834,1.0,0.23513513513513504,0.0,0.0,0.41111111111111115,0.6875,0.0,0.5,0.17500000000000004,1.0,0.4647
0.5,0.0,0.5,0.5,1.0,0.3061516452074392,1.0,0.1729729729729729,0.0,0.0,0.7333333333333333,0.22187499999999982,0.0,0.8,0.935,0.0,0.8713
0.5,0.12244897959183687,0.0,0.6,0.5,0.5765379113018598,1.0,0.10270270270270268,0.0,0.0,0.7444444444444445,0.1875,0.0,0.6,0.54,0.0,0.1181
0.65,0.40816326530612246,0.0,0.5,0.75,0.3190271816881259,1.0,0.21351351351351347,0.0,0.0,0.811111111111111,0.22499999999999987,1.0,0.5,0.28,1.0,0.5041
0.85,0.4693877551020409,0.75,0.8,0.5,0.4406294706723891,1.0,0.2162162162162162,0.0,0.0,0.23333333333333334,0.6187499999999999,1.0,0.6,0.2849999999999999,0.0,0.8829
0.85,0.7346938775510203,0.25,0.7,0.75,0.5464949928469243,0.0,0.5378378378378377,0.0,0.0,0.7444444444444445,1.0000000000000002,1.0,0.5,0.3174999999999999,0.0,0.233
0.1,0.0,0.0,0.5,0.5,0.5321888412017168,0.0,0.9999999999999998,0.0,0.0,0.45555555555555555,0.6781250000000001,1.0,0.5,0.7949999999999999,1.0,0.2007
0.65,0.44897959183673475,0.25,0.1,1.0,0.9542203147353362,1.0,0.2675675675675675,0.0,0.0,0.811111111111111,0.6125,1.0,0.6,0.022499999999999964,0.0,0.3254
0.5,0.0,0.25,0.8,0.5,0.413447782546495,1.0,0.062162162162162166,0.0,0.0,0.2555555555555556,0.4531250000000002,1.0,0.8,0.43500000000000005,0.0,0.8946
0.65,0.24489795918367352,0.0,0.95,1.0,0.41630901287553645,1.0,0.39729729729729724,0.0,0.0,0.2555555555555556,0.38437500000000013,0.0,0.8,0.3700000000000001,1.0,0.4659
1.0,1.0000000000000002,0.0,0.4,1.0,0.5994277539341918,1.0,0.07297297297297298,0.0,0.0,0.30000000000000004,0.9875,0.0,0.8,0.855,0.0,0.4742
0.85,0.693877551020408,0.75,0.2,1.0,0.7582260371959944,1.0,0.11621621621621617,0.75,1.0,1.0,0.9749999999999999,1.0,0.5,0.11249999999999993,1.0,0.7932
1.0,0.8979591836734693,0.5,0.6,0.75,0.9542203147353362,1.0,0.0,0.0,0.0,0.41111111111111115,1.0000000000000002,1.0,0.6,1.0,0.0,0.7671
0.65,0.40816326530612246,0.25,0.2,0.5,0.48068669527896996,1.0,0.3297297297297297,0.875,1.0,0.5666666666666667,0.3343750000000001,1.0,0.8,0.0,0.0,0.99
0.4,0.0,0.0,0.8,1.0,0.4206008583690987,1.0,0.25135135135135134,0.0,0.0,0.5666666666666667,0.25,0.0,0.5,0.8875000000000002,0.0,0.3437
0.5,0.18367346938775508,0.25,0.95,0.25,0.4921316165951359,1.0,0.1189189189189189,0.875,1.0,0.4000000000000001,0.625,0.0,0.6,0.7075,0.0,0.8664
0.1,0.0,0.0,0.5,0.25,0.26609442060085836,1.0,0.027027027027027,0.0,0.0,0.4222222222222222,0.06562499999999982,1.0,0.5,0.5950000000000002,1.0,0.386
0.2,0.0,0.0,0.1,0.25,0.030042918454935622,0.0,0.27567567567567564,0.0,0.0,0.5555555555555555,0.22499999999999987,0.0,0.8,0.0,0.0,0.1473
0.5,0.061224489795918435,0.25,0.4,1.0,0.6781115879828327,1.0,0.4648648648648648,0.0,0.0,0.6666666666666666,1.0000000000000002,1.0,0.6,1.0,1.0,0.5129
0.5,0.04081632653061229,0.25,1.0,0.75,0.3147353361945637,1.0,0.0,0.625,1.0,0.24444444444444446,0.4281250000000001,0.0,0.8,0.6649999999999998,0.0,0.834
0.1,0.0,0.0,0.05,0.5,0.9899856938483549,0.0,0.3162162162162161,0.0,0.0,0.4777777777777778,0.5062500000000001,0.0,0.6,0.32000000000000006,0.0,0.1606
0.5,0.1428571428571428,0.0,0.4,1.0,0.5608011444921317,1.0,0.0,0.0,0.0,0.5111111111111112,0.4375000000000002,0.0,0.8,0.7174999999999998,1.0,0.5815
0.5,0.0,0.5,0.6,1.0,0.5636623748211731,1.0,0.0,0.0,0.0,0.2777777777777778,1.0000000000000002,1.0,0.8,0.53,0.0,0.99
0.5,0.0,0.25,0.6,1.0,0.9842632331902719,1.0,0.0,0.875,1.0,0.35555555555555557,1.0000000000000002,1.0,0.6,0.49,1.0,0.5233
0.5,0.0,0.25,0.8,0.75,0.5278969957081545,1.0,0.3783783783783783,0.625,1.0,0.2777777777777778,0.778125,1.0,0.6,0.08750000000000002,0.0,0.8789
0.85,0.7551020408163265,0.0,0.95,0.75,0.46208869814020026,1.0,0.40810810810810805,0.125,1.0,0.9111111111111112,0.07187499999999991,0.0,0.6,0.78,1.0,0.6388
