primary_sentiment,sentiment_score,sentiment_combo_score,intent,message_quality,summary_length,has_action_milestone,stage_velocity,historical_deals_won,is_repeat_customer,historical_avg_sentiment,industry_close_rate,sale_score
6,3,2,5,2,2,0,2,1,0,3,2,0.5464
3,1,1,8,2,2,1,3,1,0,1,3,0.8963
5,2,2,6,2,2,1,2,1,0,2,1,0.4918
4,2,2,8,2,2,1,3,1,0,2,3,0.9232
5,2,2,4,2,2,1,2,2,0,2,1,0.4955
6,3,3,1,2,2,0,2,3,1,3,2,0.646
3,2,1,2,2,2,0,1,2,0,2,1,0.1226
7,3,3,10,2,2,0,1,3,1,2,2,0.4707
6,3,2,8,2,2,1,3,1,0,3,2,0.8963
7,2,3,5,1,1,0,2,2,1,3,2,0.5133
4,2,2,1,1,1,0,1,1,0,2,2,0.1585
7,3,2,4,2,2,0,2,2,0,3,1,0.4086
4,2,2,3,2,2,1,3,3,1,2,3,0.9434
4,2,3,9,2,2,1,3,2,0,2,3,0.9355
6,3,3,1,2,2,0,2,2,1,3,2,0.6225
4,2,2,2,1,1,0,1,3,1,2,1,0.1563
6,3,3,1,1,1,0,2,3,1,2,2,0.6288
5,2,2,5,1,1,0,2,1,0,3,2,0.3984
2,2,2,7,2,2,1,2,1,0,2,2,0.6559
3,1,1,5,3,2,1,2,1,0,1,2,0.5906
7,3,3,8,4,3,1,3,1,0,3,3,0.9587
4,2,2,5,2,2,0,2,2,0,2,2,0.5033
2,2,1,10,1,1,1,1,1,0,2,2,0.3365
1,1,1,4,3,2,1,1,2,1,1,1,0.2627
2,2,2,6,3,3,1,2,1,0,2,2,0.6891
6,3,2,5,3,3,0,2,1,0,2,2,0.6224
1,1,2,9,4,3,1,2,2,1,1,3,0.8634
2,2,2,5,4,3,0,2,2,1,2,2,0.6741
7,2,2,1,1,1,0,2,1,0,3,1,0.2299
3,1,1,5,1,1,0,2,3,1,1,2,0.4832
7,2,2,6,2,2,0,2,1,0,3,2,0.4511
1,1,1,9,2,2,1,2,1,0,1,2,0.5993
6,3,3,6,3,3,1,2,2,1,3,2,0.8228
4,2,1,2,2,2,0,1,1,0,2,1,0.111
3,1,1,2,1,1,1,1,1,0,1,1,0.1264
4,2,2,6,1,1,0,2,2,0,2,2,0.4656
3,1,1,7,3,2,1,2,2,1,1,2,0.7099
4,2,2,6,4,3,1,2,3,1,2,2,0.8139
4,2,2,3,4,3,1,3,2,0,2,3,0.9384
3,1,1,2,1,1,1,1,1,0,1,1,0.1264
7,3,3,7,3,2,0,2,3,1,2,2,0.7551
3,1,1,9,4,3,0,2,1,0,1,3,0.6704
5,2,2,2,2,2,0,1,2,1,2,1,0.1674
1,1,1,2,2,2,0,1,2,0,1,1,0.096
7,2,2,3,4,3,1,3,2,0,3,3,0.929
1,1,1,10,2,2,0,1,2,0,1,2,0.2151
5,2,2,8,2,2,0,3,2,0,2,3,0.8755
5,2,3,2,1,1,0,2,3,1,3,1,0.3643
7,3,2,2,2,2,0,1,2,0,3,2,0.2558
1,1,1,5,1,1,1,1,1,0,1,2,0.2352
3,1,1,7,4,3,1,2,1,0,1,2,0.6562
1,1,1,2,1,1,0,1,1,0,1,1,0.0733
2,2,3,5,2,2,1,2,2,1,2,2,0.7399
5,2,2,5,2,2,0,2,1,0,2,2,0.4754
1,1,1,3,4,3,0,3,1,0,1,3,0.844
6,3,2,2,1,1,0,1,1,0,3,1,0.1239
4,2,2,3,3,3,1,3,1,0,2,3,0.9216
3,1,2,3,4,3,1,3,3,1,2,3,0.9405
6,3,3,4,2,2,0,2,3,1,3,2,0.675
6,3,3,4,2,2,1,2,2,1,3,1,0.6575
7,2,3,2,1,1,1,1,2,1,2,1,0.2406
7,3,2,6,1,1,0,2,2,0,3,2,0.5314
4,2,2,4,2,2,0,2,1,0,2,2,0.4673
1,1,1,5,2,2,0,1,2,1,1,2,0.2371
7,3,2,10,1,1,0,1,1,0,3,1,0.165
4,2,2,10,2,2,1,1,1,0,2,2,0.3865
7,3,3,2,1,1,0,2,2,1,2,1,0.4639
7,3,3,9,4,3,1,3,2,1,3,3,0.9742
2,2,1,7,4,3,1,2,1,0,2,2,0.7216
1,1,1,5,3,3,0,1,1,0,1,2,0.1951
6,3,3,4,2,2,0,2,2,0,3,1,0.4219
5,2,2,8,3,3,1,3,2,0,2,3,0.9411
1,1,1,9,2,2,1,2,1,0,1,3,0.7322
1,1,1,7,4,3,0,2,3,1,1,2,0.6422
7,3,2,7,4,3,0,2,1,0,3,3,0.7714
7,2,2,5,4,3,0,2,1,0,2,2,0.5576
4,2,2,3,4,3,1,3,3,1,2,3,0.9595
4,2,2,4,1,1,0,2,3,1,2,2,0.5544
4,2,3,6,3,2,1,2,2,1,2,2,0.7729
3,1,1,2,1,1,0,1,2,0,1,1,0.0789
2,2,2,2,1,1,1,1,2,1,2,2,0.3688
1,1,1,7,3,3,1,2,2,0,1,3,0.7711
2,2,2,8,2,2,0,3,2,1,2,2,0.8482
7,2,2,10,1,1,0,2,2,0,2,2,0.5007
7,3,3,3,4,3,1,3,2,1,2,3,0.9704
3,1,1,6,2,2,1,1,1,0,1,2,0.2762
6,3,2,5,3,2,1,2,2,0,3,2,0.7447
1,1,1,4,4,3,0,1,3,1,1,2,0.3187
5,2,2,7,4,3,1,2,1,0,2,2,0.7241
1,1,1,9,1,2,1,2,3,1,1,2,0.6876
7,2,2,2,1,1,0,1,1,0,2,2,0.16
3,1,1,3,3,2,1,3,2,0,1,3,0.9002
4,2,3,3,3,2,0,3,3,1,2,3,0.916
4,2,3,6,1,1,1,2,2,1,2,2,0.7055
4,2,2,5,2,2,0,2,2,0,3,2,0.4734
1,1,1,2,1,1,0,1,1,0,1,1,0.0733
6,3,2,1,1,1,0,2,1,0,3,1,0.3136
1,1,1,2,1,1,1,1,3,1,1,2,0.3176
2,2,2,7,2,2,1,2,2,1,2,3,0.8443
7,3,3,5,2,2,1,2,1,0,3,2,0.6996
5,2,2,4,3,3,1,1,1,0,2,2,0.3688
3,2,1,1,2,2,0,1,2,1,1,1,0.175
3,1,1,4,1,1,1,1,1,0,1,1,0.1363
6,3,3,2,1,1,1,2,3,1,3,1,0.6162
5,2,2,7,4,3,1,2,1,0,2,2,0.7241
5,2,1,10,1,1,0,1,1,0,2,1,0.1257
4,2,2,6,2,2,0,2,1,0,2,2,0.4888
6,3,3,5,1,1,1,2,2,1,3,2,0.7511
3,1,2,6,3,3,1,2,3,1,1,2,0.7376
7,2,2,10,2,2,0,2,1,0,2,2,0.5239
3,1,1,10,2,2,0,1,1,0,1,2,0.1952
4,2,1,2,1,1,0,1,1,0,2,1,0.0933
7,3,3,6,1,1,1,2,3,1,3,2,0.7753
4,2,3,9,1,1,0,3,2,0,3,2,0.7561
7,3,2,6,2,2,0,2,1,0,3,1,0.405
7,3,2,5,2,2,0,2,2,0,3,3,0.7068
7,2,3,1,1,1,0,2,3,1,3,2,0.4955
6,3,3,7,3,3,1,2,2,0,3,2,0.7751
6,3,2,5,1,1,1,2,1,0,2,2,0.6765
6,3,2,8,3,3,0,3,1,0,3,2,0.8488
3,2,2,1,1,1,0,1,2,1,1,1,0.1544
2,2,1,1,2,2,0,1,2,0,2,2,0.1982
2,2,2,10,2,2,1,1,1,0,2,2,0.3915
2,2,3,4,2,2,1,2,3,1,3,1,0.5941
7,3,2,8,2,2,1,3,2,0,3,3,0.9453
5,3,3,10,1,1,1,2,2,1,2,2,0.81
6,3,2,9,2,2,0,3,1,0,3,2,0.8284
2,2,2,7,2,2,1,2,2,0,2,2,0.6784
4,2,3,9,2,2,0,3,3,1,2,2,0.8685
2,2,2,2,1,1,0,1,1,0,2,1,0.099
3,2,1,2,1,1,0,1,1,0,2,2,0.1597
7,3,3,9,3,2,1,3,2,0,3,3,0.9567
6,3,2,7,3,2,1,2,1,0,3,3,0.8401
3,1,1,4,1,1,0,1,1,0,1,2,0.1336
4,2,2,10,2,2,0,1,3,1,2,1,0.2409
6,3,2,2,1,1,0,2,1,0,3,1,0.323
3,1,1,2,1,2,0,1,1,0,2,1,0.0665
3,1,1,3,4,3,1,3,1,0,1,3,0.9083
3,1,1,8,2,2,1,3,1,0,1,2,0.8255
7,3,2,4,4,3,0,2,2,0,3,2,0.6422
7,3,2,7,4,3,1,2,1,0,3,3,0.8632
5,2,3,6,3,2,1,2,3,1,2,2,0.7884
3,2,1,9,4,3,1,3,1,0,2,2,0.9041
1,1,1,8,4,3,1,3,2,0,1,3,0.9328
4,2,2,3,2,2,1,3,1,0,2,3,0.9064
6,3,2,3,4,3,1,3,2,0,3,2,0.9163
7,3,2,9,1,1,0,3,1,0,3,3,0.8779
2,2,2,5,3,3,0,2,3,1,2,2,0.6616
1,1,1,8,2,2,1,3,2,1,1,3,0.9322
6,3,3,1,1,1,0,2,3,1,3,2,0.6005
2,2,2,3,3,2,1,3,2,0,2,3,0.9276
6,3,3,5,2,2,0,2,3,1,3,2,0.6843
2,2,2,6,2,2,1,2,3,1,2,2,0.7587
7,3,3,6,1,1,0,2,2,1,3,2,0.6251
7,3,3,7,3,3,1,3,3,1,2,2,0.9528
1,1,1,4,1,1,0,1,1,0,1,2,0.1361
3,2,1,8,3,3,1,3,1,0,1,3,0.9408
6,3,3,2,1,1,0,2,3,1,3,1,0.4619
1,1,1,3,3,3,0,3,3,1,1,3,0.8884
7,2,3,4,2,2,1,2,3,1,2,2,0.7409
5,2,2,5,3,3,0,2,1,0,2,2,0.5238
6,3,2,4,2,2,1,2,1,0,3,1,0.5413
5,3,2,1,2,2,0,2,1,0,2,2,0.5359
3,1,1,3,2,2,1,3,1,0,1,2,0.7922
1,1,1,5,1,1,1,1,1,0,1,2,0.2352
5,2,2,6,3,2,0,2,3,1,2,2,0.6559
5,2,1,6,3,3,0,2,1,0,2,2,0.5236
3,1,2,7,2,2,1,2,3,1,1,3,0.8155
6,3,2,6,1,1,0,2,1,0,3,2,0.5088
3,2,1,6,3,2,1,1,1,0,1,1,0.27
1,1,1,2,2,2,1,1,2,0,1,1,0.1657
2,2,1,2,2,2,0,1,2,0,2,1,0.1237
3,1,1,2,1,1,0,1,3,1,1,2,0.1959
7,3,2,8,2,2,1,3,1,0,2,2,0.906
7,2,2,6,3,3,1,2,2,0,3,2,0.6736
1,1,1,8,3,2,1,3,1,0,1,2,0.8497
6,3,2,1,2,2,0,2,2,0,3,1,0.3803
6,3,2,3,2,2,0,3,1,0,3,3,0.872
6,3,2,7,4,3,1,2,1,0,3,2,0.7772
4,2,2,1,1,1,0,2,1,0,2,1,0.2578
5,2,3,7,4,3,1,2,2,1,2,3,0.8864
5,2,2,10,1,1,0,2,1,0,2,2,0.4808
2,2,2,8,2,2,0,3,1,0,2,3,0.8677
5,2,2,3,2,2,0,3,1,0,2,3,0.8367
5,2,2,2,2,2,0,1,3,1,2,1,0.182
3,1,1,3,3,3,1,3,1,0,1,3,0.8943
3,1,1,6,4,3,1,1,1,0,1,2,0.3516
2,2,1,6,2,2,0,2,2,0,2,2,0.5083
6,3,3,2,1,1,0,1,3,1,3,1,0.2029
1,1,1,6,3,2,1,2,1,0,1,2,0.606
3,2,1,4,4,3,0,1,3,1,1,1,0.2751
1,1,1,2,2,2,0,1,2,0,1,1,0.096
2,2,2,9,1,1,1,3,2,0,2,2,0.8646
4,2,2,9,1,1,1,3,1,0,2,3,0.9117
1,1,1,1,1,1,0,1,1,0,1,2,0.1216
7,3,2,4,2,2,1,2,1,0,2,1,0.5683
2,2,3,8,4,3,1,3,2,1,2,3,0.9659
7,3,2,8,3,3,1,3,1,0,3,3,0.9499
7,3,2,7,3,2,0,2,1,0,3,2,0.6032
1,1,1,6,1,1,0,1,3,1,1,2,0.2282
4,2,2,10,1,1,0,2,1,0,2,1,0.3386
3,1,1,6,3,3,1,1,2,0,1,1,0.219
7,3,3,4,1,1,0,2,2,1,3,2,0.6047
3,1,1,10,2,2,0,1,1,0,1,1,0.1171
7,2,2,5,2,2,0,2,1,0,2,2,0.4701
7,2,2,1,2,2,0,1,1,0,2,2,0.1813
2,2,2,3,2,2,0,3,1,0,2,3,0.841
6,3,3,4,4,3,1,2,1,0,3,2,0.7621
6,3,3,4,2,2,0,2,2,1,3,1,0.5066
5,2,3,9,4,3,1,3,3,1,2,2,0.9455
4,2,2,10,2,2,0,1,2,0,2,1,0.1694
1,1,1,5,2,2,1,2,2,1,1,2,0.6621
7,3,3,10,1,1,0,2,3,1,2,2,0.7118
6,3,3,3,4,3,1,3,1,0,3,3,0.9498
2,2,1,7,3,3,0,2,1,0,2,2,0.5422
7,2,3,1,1,1,0,2,3,1,3,1,0.3495
1,1,1,10,1,1,0,1,1,0,1,2,0.1694
1,1,1,4,2,2,0,1,2,0,1,2,0.1746
4,2,3,2,1,1,0,1,2,0,2,1,0.1106
1,1,1,3,2,2,0,3,1,0,1,3,0.792
3,2,1,8,2,2,1,3,1,0,1,3,0.929
5,2,3,5,2,2,1,2,3,1,3,2,0.7301
7,3,3,3,2,2,1,3,2,1,3,3,0.9535
7,2,2,8,3,3,0,3,1,0,3,3,0.8702
5,2,2,3,2,2,0,3,1,0,3,3,0.8197
6,3,2,10,1,1,0,2,3,1,2,1,0.5665
6,3,2,3,2,2,1,3,1,0,3,3,0.9272
1,1,1,10,1,1,0,1,1,0,1,2,0.1694
5,3,2,4,3,2,0,2,1,0,3,2,0.5771
3,1,1,7,2,2,0,2,2,0,1,3,0.5924
7,3,2,1,2,2,0,2,1,0,3,1,0.3543
2,2,2,6,2,2,0,2,1,0,2,1,0.3482
1,1,1,5,2,2,0,1,2,0,1,2,0.1809
3,1,1,3,4,3,1,3,2,0,1,2,0.857
5,2,2,8,2,2,0,3,2,0,2,3,0.8755
4,2,2,6,2,2,1,2,2,0,2,2,0.6642
4,2,3,10,1,1,1,2,3,1,2,2,0.759
5,2,2,2,2,2,0,1,1,0,2,1,0.1144
3,1,2,3,4,3,1,3,3,1,1,3,0.9469
4,2,1,2,1,1,0,1,1,0,2,1,0.0933
7,3,3,8,3,3,1,3,1,0,3,3,0.952
4,2,2,7,2,2,1,2,3,1,2,3,0.8546
6,3,2,4,2,2,1,2,2,0,3,1,0.5663
5,2,2,4,3,3,0,2,2,0,2,2,0.5383
6,3,2,10,1,1,0,2,1,0,3,1,0.4024
1,1,1,5,2,2,0,1,1,0,1,2,0.1664
7,2,2,5,2,2,0,2,1,0,2,2,0.4701
4,2,2,5,2,2,0,2,1,0,2,2,0.478
6,3,2,3,2,2,0,3,1,0,3,3,0.872
3,2,2,7,3,3,1,2,2,1,2,2,0.7809
7,3,3,9,1,1,1,3,3,1,2,2,0.9372
1,1,1,6,2,2,1,1,1,0,1,2,0.2805
5,2,3,2,1,1,1,1,3,1,2,1,0.2637
2,2,2,10,1,1,0,1,1,0,2,2,0.2208
7,3,2,8,4,3,1,3,1,0,3,3,0.9569
7,2,3,3,2,2,1,3,3,1,3,3,0.9374
7,3,3,3,3,2,1,3,3,1,3,3,0.9637
1,1,1,4,2,2,1,1,3,1,1,2,0.3811
7,2,3,3,4,3,1,3,3,1,2,3,0.96
4,2,3,7,4,3,1,2,2,0,2,3,0.8486
6,3,2,6,1,1,0,2,1,0,3,2,0.5088
3,1,1,1,1,1,1,1,1,0,1,1,0.1218
7,2,2,7,3,3,1,2,1,0,2,2,0.687
5,2,2,6,3,2,0,2,2,0,3,2,0.5208
6,3,2,4,2,2,1,2,1,0,2,2,0.7086
5,2,2,1,1,1,0,2,1,0,2,2,0.3859
7,2,2,3,2,2,1,3,1,0,2,3,0.9037
3,1,1,5,2,2,1,1,1,0,1,2,0.2677
3,1,1,5,4,3,0,2,2,1,1,2,0.5931
6,3,2,1,1,1,0,2,1,0,3,2,0.4551
3,1,1,8,4,3,0,3,1,0,1,3,0.8679
5,2,2,6,1,1,0,2,2,1,3,2,0.5183
2,2,2,5,3,2,1,2,1,0,2,2,0.6718
3,1,2,5,2,2,1,2,3,1,1,2,0.6893
5,2,3,8,3,3,1,3,3,1,2,2,0.9342
4,2,3,8,2,2,1,3,2,0,3,2,0.8708
1,1,1,4,2,2,1,1,2,1,1,1,0.2334
7,2,2,8,4,3,0,3,1,0,3,3,0.8869
4,2,2,2,1,1,1,1,1,0,2,2,0.2688
1,1,1,9,1,1,1,2,2,0,1,3,0.7136
2,2,3,7,3,3,1,2,2,1,2,2,0.7901
7,3,3,3,3,3,1,3,2,1,3,3,0.9614
1,1,1,2,2,2,0,1,1,0,1,1,0.0876
5,2,3,9,1,1,1,3,2,1,2,2,0.901
1,1,2,3,4,3,1,3,2,1,2,3,0.9359
7,3,2,2,1,1,0,2,1,0,3,1,0.3207
3,1,1,2,2,2,0,1,1,0,1,1,0.0859
6,3,2,10,1,1,0,2,2,0,2,2,0.6055
3,1,1,7,3,3,1,2,1,0,1,2,0.6199
1,1,1,1,1,2,0,1,1,0,1,1,0.0728
1,1,1,10,1,1,0,1,3,1,1,1,0.1612
4,2,3,4,2,2,0,2,2,1,2,1,0.4384
4,2,2,5,1,1,1,2,2,0,2,2,0.6095
4,2,2,4,2,2,1,2,2,1,3,2,0.6937
6,3,2,1,1,1,0,2,1,0,2,1,0.3399
2,2,2,10,1,1,0,1,1,0,2,2,0.2208
7,3,2,4,2,2,1,2,1,0,3,2,0.681
6,3,2,8,2,2,0,3,1,0,2,3,0.905
3,2,2,6,4,3,1,1,3,1,2,2,0.5673
2,2,3,9,3,3,1,2,2,1,2,3,0.8824
1,1,1,8,3,3,1,2,1,0,1,2,0.6349
2,2,2,9,2,2,1,3,1,0,2,3,0.9276
5,2,2,9,1,1,1,2,1,0,2,2,0.6238
1,1,1,8,2,2,0,2,1,0,1,3,0.5834
3,1,2,5,2,2,0,2,2,1,1,2,0.5174
7,3,3,2,1,1,1,2,1,0,3,1,0.4798
5,2,3,10,2,2,0,1,3,1,2,2,0.375
5,2,2,7,3,3,1,2,1,0,2,2,0.6916
6,3,2,6,1,1,0,2,2,1,3,2,0.6172
6,3,2,10,2,2,0,1,3,1,3,2,0.4328
4,2,3,3,3,3,1,3,3,1,2,3,0.9549
1,1,1,10,2,2,0,1,3,1,1,2,0.299
5,2,2,9,2,2,0,3,1,0,2,2,0.784
1,1,1,7,3,3,1,2,2,1,1,2,0.7217
1,1,1,7,3,2,1,2,1,0,1,2,0.6162
3,1,1,5,1,1,1,2,2,1,1,2,0.6124
4,2,2,2,1,1,0,1,1,0,2,1,0.0971
1,1,1,3,4,3,1,3,1,0,1,3,0.91
3,2,2,8,2,2,0,3,2,1,1,2,0.8617
2,2,1,2,2,2,0,2,1,0,3,1,0.2763
6,3,3,4,3,2,1,2,2,1,3,2,0.8042
1,1,1,7,2,2,0,2,2,0,1,2,0.4481
3,1,1,10,1,1,0,1,1,0,1,2,0.1665
2,2,2,9,3,3,1,2,1,0,2,3,0.8218
2,2,1,10,2,2,0,1,1,0,2,2,0.2477
4,2,3,1,1,1,1,1,2,1,2,1,0.2386
2,2,2,3,2,2,1,3,3,1,2,2,0.9031
2,2,2,3,3,2,1,3,2,1,2,3,0.9474
1,1,1,2,2,2,0,1,1,0,1,1,0.0876
3,1,1,4,1,1,1,1,2,0,2,1,0.1341
5,2,2,4,2,2,1,2,1,0,2,2,0.6188
7,3,3,5,3,2,1,2,2,1,2,2,0.827
2,2,2,3,3,3,1,3,2,1,2,3,0.9492
7,3,2,2,2,2,0,2,2,0,3,2,0.5368
4,2,2,3,4,3,1,3,2,0,2,3,0.9384
5,2,2,2,1,1,1,2,2,0,3,1,0.3971
4,2,3,8,4,3,1,3,2,1,2,3,0.9652
1,1,1,6,3,3,1,1,3,1,1,2,0.449
6,3,3,8,2,2,1,3,2,1,2,3,0.9666
7,3,3,10,2,2,0,2,3,1,3,2,0.7268
1,1,1,2,2,2,1,1,2,0,1,1,0.1657
6,3,3,10,1,1,0,2,2,1,2,1,0.5525
3,1,1,6,4,3,1,1,2,0,1,1,0.2471
3,1,1,8,2,2,1,3,2,0,1,3,0.9054
2,2,2,4,2,2,1,2,2,0,2,2,0.6496
6,3,3,1,2,2,1,2,3,1,3,2,0.7733
3,2,1,8,3,3,1,3,3,1,2,2,0.93
5,2,2,4,3,2,0,2,2,1,2,1,0.4638
3,2,1,1,1,1,1,1,2,0,2,1,0.1709
2,2,2,3,2,2,0,3,2,1,2,3,0.8917
7,2,2,1,2,2,1,1,2,0,2,1,0.2004
2,2,1,4,3,3,0,2,1,0,2,2,0.51
6,3,2,7,2,2,1,2,1,0,3,2,0.7106
1,1,1,5,3,2,1,2,2,0,1,2,0.6198
6,3,3,3,4,3,0,3,2,0,2,3,0.9265
6,3,2,6,2,2,1,2,1,0,2,1,0.5918
2,2,2,1,2,2,0,1,2,0,2,1,0.1238
6,3,3,10,1,1,0,2,3,1,3,2,0.689
7,3,3,8,4,3,1,3,3,1,2,2,0.961
4,2,2,10,1,1,0,2,3,1,2,2,0.6171
4,2,2,7,3,3,1,2,3,1,2,2,0.796
3,2,1,9,4,3,1,2,1,0,2,2,0.7365
3,1,1,8,3,2,1,3,2,1,1,3,0.9403
5,2,2,4,2,2,0,2,1,0,2,2,0.4647
3,1,1,5,4,3,0,2,2,1,1,2,0.5931
4,2,2,5,1,1,0,2,1,0,2,2,0.43
1,1,1,6,3,3,0,1,3,1,1,1,0.1925
6,3,3,6,4,3,0,2,2,0,2,1,0.5602
7,3,2,1,1,1,0,2,2,0,3,1,0.3334
2,2,2,2,2,2,0,1,3,1,2,1,0.1867
1,1,1,6,2,2,0,1,3,1,1,2,0.2641
4,2,2,2,1,1,0,1,1,0,2,1,0.0971
2,2,2,3,3,2,0,3,1,0,2,3,0.8609
2,2,3,9,2,2,1,3,3,1,2,3,0.9584
7,3,2,7,3,2,0,2,2,0,3,2,0.6272
5,2,2,6,2,2,1,2,1,0,2,2,0.6389
5,2,2,10,1,1,1,2,2,0,2,2,0.657
5,2,2,10,1,1,0,2,2,0,3,1,0.3321
5,2,2,10,2,2,1,1,1,0,2,1,0.2543
3,1,1,1,2,2,0,1,2,0,1,1,0.0906
3,1,1,1,1,1,0,1,1,0,1,1,0.069
5,2,1,1,1,1,0,2,1,0,3,1,0.2259
5,2,2,1,2,2,0,2,1,0,2,1,0.2944
2,2,2,5,2,2,0,2,2,0,2,2,0.5086
3,2,1,3,3,3,1,3,1,0,1,3,0.9276
4,2,2,5,3,2,0,2,1,0,2,2,0.5173
2,2,3,7,2,2,1,2,3,1,2,2,0.7743
6,3,2,8,2,2,1,3,1,0,3,3,0.9405
7,3,2,5,4,3,1,2,2,0,3,2,0.7779
7,3,2,6,3,2,0,2,1,0,3,2,0.5929
1,1,1,6,2,2,0,1,2,1,2,2,0.2235
2,2,2,1,1,1,0,1,2,1,2,1,0.1407
6,3,2,5,1,1,0,2,1,0,3,2,0.4981
2,2,2,3,4,3,1,3,3,1,2,3,0.9603
7,3,3,4,1,1,0,2,2,0,3,1,0.373
7,3,2,7,3,2,1,2,1,0,3,2,0.7398
5,3,3,7,4,3,1,2,3,1,3,3,0.9206
2,2,1,6,2,2,0,2,1,0,2,2,0.483
6,3,3,6,3,2,1,2,1,0,3,2,0.742
6,3,3,9,2,2,1,3,3,1,2,3,0.971
7,3,2,2,1,1,0,1,1,0,2,2,0.2238
2,2,2,6,2,2,0,2,1,0,2,1,0.3482
5,2,2,9,1,1,1,3,2,0,3,2,0.8459
6,3,3,8,4,3,1,3,1,0,3,2,0.9277
6,3,2,6,2,2,1,2,1,0,3,1,0.5627
6,3,2,7,3,2,1,2,1,0,3,3,0.8401
3,1,1,3,4,3,1,3,2,1,1,3,0.9391
1,1,1,5,2,2,1,2,2,1,1,2,0.6621
7,3,2,1,1,1,0,2,1,0,3,1,0.3113
1,1,1,9,2,2,1,2,2,1,1,3,0.8097
3,1,1,5,4,3,0,2,2,1,1,2,0.5931
2,2,2,7,3,2,0,2,3,1,2,2,0.6726
3,1,1,7,2,2,1,2,1,0,1,2,0.5733
7,3,3,9,3,2,1,3,2,1,3,2,0.9444
7,2,2,9,3,2,1,3,1,0,2,3,0.9343
6,3,2,2,2,2,0,2,1,0,3,1,0.3667
2,2,1,8,2,2,1,3,1,0,2,2,0.8653
2,2,2,4,3,3,1,1,2,1,2,1,0.3393
5,2,2,3,3,3,1,3,2,1,2,3,0.9477
5,2,2,4,4,3,0,1,3,1,2,2,0.3864
7,3,3,5,1,1,1,2,2,1,2,2,0.771
7,2,2,5,2,2,0,2,1,0,3,2,0.4405
3,2,1,5,4,3,0,2,2,0,2,2,0.5819
4,2,2,10,1,1,0,1,3,1,2,1,0.2072
1,1,1,10,1,1,0,1,1,0,1,1,0.1004
7,2,3,8,2,2,1,3,2,0,3,3,0.9227
2,2,2,10,2,2,0,1,2,0,2,2,0.2757
2,2,2,7,3,2,1,2,2,0,2,3,0.8186
5,2,2,9,2,2,1,3,2,0,2,2,0.8825
6,3,3,9,4,3,1,3,2,0,3,2,0.9368
6,3,3,5,2,2,1,2,2,0,3,2,0.7226
7,3,2,6,2,2,0,2,1,0,2,2,0.5838
2,2,1,8,3,2,1,3,1,0,2,3,0.9321
4,2,2,10,1,1,0,1,2,1,2,2,0.3016
5,2,2,7,2,2,0,2,1,0,2,3,0.6436
7,3,2,5,2,2,0,2,2,1,3,2,0.6498
1,1,1,3,2,2,1,3,1,0,1,3,0.8768
3,1,1,9,3,2,0,2,2,0,1,2,0.5035
1,1,1,10,1,1,0,1,1,0,1,1,0.1004
3,2,1,5,3,3,0,2,1,0,1,2,0.5479
5,2,2,1,2,2,0,2,2,1,2,2,0.5428
1,1,1,2,1,1,0,1,1,0,1,1,0.0733
4,2,1,6,2,2,0,2,1,0,2,2,0.4778
4,2,2,1,1,1,0,2,3,1,2,2,0.5223
4,2,1,10,1,1,0,2,1,0,2,1,0.3288
2,2,3,1,1,1,0,2,2,1,2,1,0.3659
5,2,3,5,2,2,0,2,2,1,2,2,0.5958
7,2,2,8,3,2,1,3,1,0,2,2,0.8817
6,3,2,6,3,3,0,2,3,1,2,2,0.7477
3,1,1,1,2,2,0,1,1,0,1,1,0.0826
3,1,1,5,2,2,1,1,3,1,1,2,0.3863
6,3,3,8,4,3,1,3,3,1,2,2,0.9614
3,1,1,1,1,1,0,1,2,0,1,1,0.0758
6,3,2,2,2,2,0,2,1,0,2,1,0.3949
3,1,1,9,3,2,1,2,1,0,1,3,0.758
1,1,1,9,3,2,1,2,2,0,1,2,0.6595
4,2,2,1,1,1,0,1,2,0,2,2,0.1724
3,1,1,5,3,2,1,2,1,0,1,2,0.5906
2,2,2,9,3,3,1,3,2,1,2,2,0.9298
3,1,1,1,1,1,1,1,3,1,1,2,0.3038
3,1,1,7,3,3,1,2,1,0,2,3,0.7257
1,1,1,4,4,3,0,1,2,0,1,1,0.1412
2,2,2,2,1,1,1,1,1,0,3,1,0.1541
3,1,1,9,2,2,0,2,2,1,1,3,0.6902
5,2,3,9,2,2,1,3,3,1,3,3,0.952
4,2,2,3,4,3,0,3,3,1,3,3,0.9183
3,1,1,1,2,2,0,1,2,1,2,2,0.1851
1,1,1,9,2,2,1,2,1,0,1,2,0.5993
6,3,2,7,3,2,1,2,1,0,3,2,0.7418
6,3,3,9,4,3,1,3,2,1,3,2,0.9542
2,2,2,9,2,2,0,3,2,1,2,2,0.8536
1,1,1,3,4,3,1,3,1,0,1,3,0.91
5,3,2,4,1,1,0,2,1,0,3,1,0.3445
4,2,2,3,4,3,0,3,1,0,2,3,0.8803
6,3,3,8,3,2,1,3,2,0,3,3,0.9553
5,2,2,3,4,3,1,3,1,0,3,3,0.9235
7,3,2,10,2,2,0,2,1,0,3,1,0.4472
2,2,2,2,1,1,0,1,1,0,2,1,0.099
6,3,3,6,2,2,1,2,3,1,3,2,0.8089
5,2,2,2,2,2,0,1,1,0,2,1,0.1144
7,2,2,9,3,3,0,3,1,0,3,2,0.7929
