lead_id,primary_sentiment,sentiment_score,sentiment_combo_score,intent,message_quality,summary_length,has_action_milestone,stage_velocity,historical_deals_won,is_repeat_customer,historical_avg_sentiment,industry_close_rate,sale_closed
lead:00000284,negotiating,0.38,5,comparison_shopping,detailed,478,1,0.8,7,1,0.32,0.435,1
lead:00000285,interested,0.42,4,at_risk,medium,178,0,0.52,1,1,0.28,0.415,0
lead:00000286,urgent,0.65,6,churning,medium,169,0,0.37,7,1,0.39,0.335,1
lead:00000287,satisfied,0.88,6,ready_to_buy,detailed,463,1,2.86,0,0,0.61,0.619,1
lead:00000288,negotiating,0.32,3,upsell_opportunity,detailed,442,1,2.01,0,0,0.27,0.581,1
lead:00000289,satisfied,0.94,4,comparison_shopping,long,288,0,1.15,1,0,0.64,0.453,1
lead:00000290,curious,0.47,4,evaluating,detailed,406,1,1.09,1,0,0.54,0.467,1
lead:00000291,interested,0.59,7,churning,short,133,0,0.68,5,1,0.28,0.3,1
lead:00000292,dissatisfied,-0.59,-2,negotiating,long,256,1,0.98,0,0,-0.33,0.525,1
lead:00000293,satisfied,0.9,3,information_seeking,short,140,0,0.98,0,0,0.47,0.496,0
lead:00000294,satisfied,0.95,3,closing,medium,225,0,2.87,0,0,0.64,0.71,1
lead:00000295,negotiating,0.52,5,at_risk,short,135,0,0.54,6,1,0.43,0.383,1
lead:00000296,urgent,0.78,8,ready_to_buy,medium,205,1,2.69,5,1,0.69,0.639,1
lead:00000297,urgent,0.84,8,closing,long,271,1,2.86,2,1,0.52,0.584,1
lead:00000298,dissatisfied,-0.55,-2,ready_to_buy,detailed,378,1,1.67,0,0,-0.49,0.656,1
lead:00000299,satisfied,0.85,6,negotiating,long,293,1,1.43,2,0,0.33,0.542,1
lead:00000300,negotiating,0.58,5,comparison_shopping,long,231,1,0.72,0,0,0.47,0.482,0
lead:00000301,urgent,0.62,4,closing,medium,218,1,3.01,0,0,0.25,0.638,0
lead:00000302,interested,0.64,2,at_risk,medium,202,0,0.71,0,0,0.29,0.486,1
lead:00000303,curious,0.2,3,evaluating,medium,200,0,0.99,0,0,0.18,0.57,1
lead:00000304,negotiating,0.5,3,evaluating,long,311,0,1.29,1,0,0.34,0.503,1
lead:00000305,interested,0.62,5,evaluating,medium,185,1,1.09,0,0,0.48,0.573,0
lead:00000306,angry,-0.83,-3,at_risk,short,126,1,0.0,0,0,-0.45,0.315,0
lead:00000307,dissatisfied,-0.27,3,closing,detailed,380,1,2.42,4,1,-0.37,0.712,1
lead:00000308,urgent,0.6,3,at_risk,medium,210,1,0.53,0,0,0.24,0.318,1
lead:00000309,negotiating,0.33,3,window_shopping,medium,178,1,0.25,0,0,0.24,0.434,1
lead:00000310,dissatisfied,-0.52,0,negotiating,medium,195,1,0.73,4,1,-0.46,0.563,1
lead:00000311,angry,-0.91,-1,window_shopping,short,146,0,0.0,7,1,-0.43,0.391,0
lead:00000312,angry,-0.54,0,ready_to_buy,medium,192,1,1.88,7,1,-0.28,0.595,1
lead:00000313,curious,0.47,3,window_shopping,short,145,0,0.49,1,0,0.51,0.504,0
lead:00000314,interested,0.59,7,ready_to_buy,medium,189,1,2.69,5,1,0.12,0.665,1
lead:00000315,dissatisfied,-0.23,-1,comparison_shopping,medium,208,1,0.29,1,0,-0.29,0.509,1
lead:00000316,negotiating,0.53,2,window_shopping,medium,172,0,0.5,0,0,0.41,0.468,1
lead:00000317,satisfied,0.89,8,ready_to_buy,long,235,1,2.44,6,1,0.53,0.612,1
lead:00000318,dissatisfied,-0.69,-3,upsell_opportunity,detailed,456,1,1.61,0,0,-0.58,0.546,1
lead:00000319,urgent,0.78,6,at_risk,medium,201,0,0.86,6,1,0.6,0.319,0
lead:00000320,angry,-0.62,-4,churning,short,117,0,0.0,0,0,-0.67,0.314,0
lead:00000321,satisfied,0.84,6,ready_to_buy,long,281,0,2.51,1,1,0.92,0.648,1
lead:00000322,curious,0.2,4,comparison_shopping,medium,216,0,0.52,1,0,0.15,0.445,1
lead:00000323,negotiating,0.49,2,closing,long,235,1,2.83,0,0,0.38,0.59,1
lead:00000324,curious,0.01,1,upsell_opportunity,detailed,397,1,1.78,0,0,0.22,0.655,0
lead:00000325,angry,-0.55,-3,evaluating,medium,215,0,0.78,0,0,-0.51,0.517,0
lead:00000326,interested,0.54,6,information_seeking,short,135,0,0.99,1,1,0.44,0.468,0
lead:00000327,satisfied,0.92,6,churning,short,114,0,0.56,1,1,0.73,0.34,0
lead:00000328,curious,0.34,5,evaluating,short,104,0,0.92,2,1,0.29,0.469,1
lead:00000329,angry,-0.87,-1,evaluating,detailed,447,0,0.31,7,1,-0.4,0.564,1
lead:00000330,satisfied,0.84,4,evaluating,medium,199,0,1.33,1,0,0.57,0.577,1
lead:00000331,negotiating,0.33,5,ready_to_buy,medium,201,1,2.43,1,0,0.03,0.599,1
lead:00000332,negotiating,0.62,4,information_seeking,long,280,0,0.92,1,0,0.3,0.517,1
lead:00000333,satisfied,0.81,6,ready_to_buy,detailed,462,1,2.96,0,0,0.62,0.582,1
lead:00000334,satisfied,0.88,7,window_shopping,short,152,1,0.68,1,1,0.37,0.45,0
lead:00000335,curious,0.28,5,evaluating,detailed,461,1,1.21,2,1,0.2,0.523,1
lead:00000336,urgent,0.69,5,window_shopping,medium,223,0,0.79,1,0,0.97,0.36,0
lead:00000337,negotiating,0.68,5,upsell_opportunity,long,236,0,2.35,4,1,0.66,0.53,1
lead:00000338,satisfied,0.92,5,window_shopping,short,161,1,0.69,0,0,0.64,0.438,1
lead:00000339,curious,0.16,4,churning,short,131,0,0.35,2,0,0.34,0.358,0
lead:00000340,interested,0.36,6,ready_to_buy,long,270,1,2.55,6,1,0.06,0.643,1
lead:00000341,negotiating,0.39,4,churning,short,130,0,0.0,4,1,0.39,0.311,0
lead:00000342,satisfied,0.83,5,upsell_opportunity,long,248,1,2.23,0,0,0.65,0.629,1
lead:00000343,satisfied,0.96,5,comparison_shopping,medium,175,0,1.29,0,0,0.72,0.494,1
lead:00000344,interested,0.32,3,information_seeking,short,139,1,1.21,0,0,0.12,0.444,1
lead:00000345,dissatisfied,-0.45,-3,ready_to_buy,medium,201,0,2.2,0,0,-0.16,0.601,1
lead:00000346,dissatisfied,-0.51,-3,window_shopping,medium,201,1,0.0,0,0,-0.49,0.516,0
lead:00000347,curious,0.21,6,comparison_shopping,short,123,0,0.55,5,1,0.44,0.391,1
lead:00000348,negotiating,0.56,5,comparison_shopping,medium,167,0,0.55,3,1,0.3,0.457,0
lead:00000349,curious,0.14,5,evaluating,long,247,0,1.04,3,1,0.21,0.525,0
lead:00000350,satisfied,0.96,4,information_seeking,medium,193,1,1.12,0,0,0.6,0.485,1
lead:00000351,interested,0.49,5,upsell_opportunity,short,133,0,2.04,1,1,0.09,0.536,1
lead:00000352,dissatisfied,-0.29,0,churning,short,147,1,0.07,1,0,-0.42,0.386,0
lead:00000353,angry,-0.67,-3,information_seeking,long,316,0,0.29,0,0,-0.18,0.388,0
lead:00000354,negotiating,0.41,5,at_risk,short,130,0,0.34,1,1,0.29,0.435,0
lead:00000355,interested,0.36,3,information_seeking,short,106,0,0.69,0,0,0.31,0.508,0
lead:00000356,angry,-0.9,-3,comparison_shopping,detailed,485,1,0.0,1,0,-0.5,0.374,0
lead:00000357,angry,-0.68,-3,evaluating,long,315,0,0.57,1,0,-0.22,0.557,1
lead:00000358,curious,0.46,1,churning,short,123,0,0.01,0,0,0.25,0.314,0
lead:00000359,curious,0.16,2,ready_to_buy,detailed,428,1,2.24,0,0,0.3,0.623,1
lead:00000360,interested,0.38,3,at_risk,medium,176,1,0.54,1,0,0.28,0.389,1
lead:00000361,dissatisfied,-0.67,1,negotiating,medium,178,1,0.86,2,1,-0.41,0.506,0
lead:00000362,negotiating,0.35,5,ready_to_buy,medium,173,1,2.33,1,0,0.43,0.683,1
lead:00000363,angry,-0.8,-1,information_seeking,detailed,489,0,0.32,4,1,-0.46,0.432,0
lead:00000364,dissatisfied,-0.28,3,at_risk,short,161,1,0.23,3,1,-0.21,0.447,1
lead:00000365,urgent,0.8,5,churning,medium,220,0,0.45,0,0,0.68,0.33,0
lead:00000366,angry,-0.85,-2,closing,long,238,1,2.11,0,0,-0.64,0.628,1
lead:00000367,curious,0.25,6,comparison_shopping,medium,192,1,0.62,3,1,0.16,0.408,1
lead:00000368,curious,0.46,2,comparison_shopping,medium,206,0,0.98,0,0,0.17,0.494,1
lead:00000369,satisfied,0.72,3,negotiating,medium,199,1,1.46,0,0,0.24,0.63,1
lead:00000370,angry,-0.51,-3,evaluating,medium,224,0,0.55,0,0,-0.36,0.521,0
lead:00000371,dissatisfied,-0.37,0,at_risk,medium,206,0,0.14,7,1,-0.27,0.389,1
lead:00000372,urgent,0.87,8,churning,short,125,0,0.73,5,1,0.89,0.314,1
lead:00000373,urgent,0.61,5,negotiating,medium,194,1,1.36,0,0,0.67,0.614,1
lead:00000374,negotiating,0.47,2,churning,medium,176,0,0.38,0,0,0.22,0.352,0
lead:00000375,negotiating,0.41,3,evaluating,medium,189,0,1.21,1,0,0.35,0.504,1
lead:00000376,interested,0.38,5,information_seeking,medium,222,1,0.74,1,0,0.29,0.401,0
lead:00000377,dissatisfied,-0.72,-3,at_risk,short,142,0,0.0,1,1,-0.55,0.34,0
lead:00000378,angry,-0.86,-3,evaluating,detailed,415,0,0.46,0,0,-0.63,0.564,1
lead:00000379,curious,0.35,1,evaluating,medium,202,0,1.1,0,0,0.37,0.476,1
lead:00000380,satisfied,0.95,8,closing,long,240,1,2.75,5,1,0.7,0.72,1
lead:00000381,negotiating,0.5,6,churning,medium,222,0,0.3,5,1,0.53,0.308,0
lead:00000382,dissatisfied,-0.73,-4,information_seeking,detailed,409,1,0.22,0,0,-0.34,0.435,0
lead:00000383,satisfied,0.96,7,negotiating,long,249,1,1.83,6,1,0.47,0.573,1
lead:00000384,negotiating,0.45,3,evaluating,long,328,1,1.41,0,0,0.4,0.577,1
lead:00000385,interested,0.53,3,comparison_shopping,long,258,0,0.48,0,0,0.08,0.537,1
lead:00000386,negotiating,0.36,4,window_shopping,short,131,0,0.15,6,1,0.08,0.352,1
lead:00000387,satisfied,0.87,8,negotiating,long,235,1,1.6,5,1,0.39,0.622,1
lead:00000388,angry,-0.68,1,information_seeking,short,112,1,0.21,4,1,-0.15,0.381,0
lead:00000389,satisfied,0.88,5,negotiating,medium,179,1,1.56,0,0,0.66,0.525,1
lead:00000390,satisfied,0.76,6,window_shopping,medium,214,0,0.41,5,1,0.4,0.436,0
lead:00000391,interested,0.49,1,window_shopping,medium,192,0,0.63,0,0,0.2,0.354,0
lead:00000392,satisfied,0.97,4,comparison_shopping,long,242,1,1.03,0,0,0.63,0.417,1
lead:00000393,interested,0.42,1,at_risk,medium,215,0,0.37,0,0,0.37,0.355,0
lead:00000394,interested,0.31,3,window_shopping,short,159,0,0.33,1,1,0.5,0.411,0
lead:00000395,urgent,0.72,4,upsell_opportunity,medium,174,1,1.84,0,0,0.6,0.544,1
lead:00000396,angry,-0.85,-1,ready_to_buy,long,271,0,1.75,2,0,-0.81,0.611,1
lead:00000397,satisfied,0.71,4,information_seeking,long,291,0,1.24,0,0,0.28,0.408,0
lead:00000398,satisfied,0.98,3,churning,medium,204,0,0.54,0,0,0.8,0.351,0
lead:00000399,dissatisfied,-0.25,-1,closing,long,327,1,2.42,0,0,-0.06,0.611,1
lead:00000400,satisfied,0.87,4,at_risk,short,120,0,0.9,0,0,0.55,0.467,0
lead:00000401,curious,0.03,2,closing,long,230,1,2.67,0,0,-0.2,0.644,0
lead:00000402,curious,0.37,1,at_risk,short,108,0,0.33,0,0,0.1,0.425,1
lead:00000403,satisfied,0.9,5,information_seeking,short,125,1,1.06,0,0,0.47,0.389,1
lead:00000404,angry,-0.66,-4,evaluating,medium,222,0,0.86,0,0,-0.5,0.495,0
lead:00000405,interested,0.27,4,comparison_shopping,short,110,0,0.74,5,1,0.04,0.441,0
lead:00000406,curious,0.15,3,information_seeking,medium,172,1,1.02,1,1,-0.04,0.397,0
lead:00000407,curious,0.46,7,comparison_shopping,short,121,1,0.82,7,1,0.29,0.473,1
lead:00000408,curious,0.13,6,negotiating,medium,194,1,1.22,3,1,0.08,0.53,1
lead:00000409,urgent,0.76,4,upsell_opportunity,medium,192,0,2.13,1,0,0.59,0.611,1
lead:00000410,interested,0.45,4,closing,medium,227,1,2.73,1,0,0.12,0.7,1
lead:00000411,satisfied,1.0,3,churning,short,124,0,0.38,0,0,0.94,0.407,0
lead:00000412,curious,0.29,2,ready_to_buy,long,329,0,2.65,1,0,0.17,0.573,1
lead:00000413,curious,0.09,2,churning,short,118,0,0.24,0,0,0.06,0.378,0
lead:00000414,interested,0.6,7,ready_to_buy,long,264,1,2.41,6,1,0.46,0.644,1
lead:00000415,angry,-0.82,-1,evaluating,long,307,1,0.6,2,1,-0.66,0.573,1
lead:00000416,interested,0.55,8,ready_to_buy,long,306,1,2.53,5,1,0.44,0.665,1
lead:00000417,negotiating,0.56,4,upsell_opportunity,medium,220,1,1.95,1,0,0.28,0.644,1
lead:00000418,interested,0.49,2,comparison_shopping,medium,198,1,0.79,0,0,0.33,0.49,0
lead:00000419,dissatisfied,-0.33,2,closing,detailed,344,1,2.47,5,1,-0.16,0.71,1
lead:00000420,dissatisfied,-0.39,1,negotiating,long,281,1,1.09,3,1,-0.55,0.558,1
lead:00000421,negotiating,0.61,4,window_shopping,short,138,0,0.36,0,0,0.57,0.43,0
lead:00000422,angry,-0.53,-4,window_shopping,short,160,0,0.0,0,0,-0.49,0.508,0
lead:00000423,angry,-0.59,0,information_seeking,medium,178,0,0.38,7,1,-0.44,0.402,0
lead:00000424,negotiating,0.48,1,upsell_opportunity,medium,165,0,2.28,0,0,0.64,0.544,1
lead:00000425,dissatisfied,-0.74,-2,churning,short,148,1,0.0,0,0,-0.35,0.409,0
lead:00000426,angry,-0.94,0,ready_to_buy,medium,171,0,1.65,7,1,-0.51,0.7,1
lead:00000427,negotiating,0.46,2,upsell_opportunity,detailed,415,0,2.32,0,0,0.37,0.553,0
lead:00000428,interested,0.32,6,negotiating,medium,197,1,1.49,3,1,0.22,0.631,1
lead:00000429,negotiating,0.43,3,churning,short,107,1,0.13,0,0,0.26,0.289,0
lead:00000430,satisfied,0.79,7,churning,short,147,0,0.67,6,1,0.73,0.354,0
lead:00000431,curious,0.48,6,ready_to_buy,long,284,1,2.56,3,1,0.53,0.637,0
lead:00000432,urgent,0.61,6,window_shopping,short,118,0,0.48,3,1,0.53,0.407,1
lead:00000433,satisfied,0.9,6,ready_to_buy,medium,212,1,2.55,0,0,0.62,0.581,1
lead:00000434,angry,-0.62,-3,information_seeking,short,135,0,0.48,1,0,-0.46,0.502,0
lead:00000435,angry,-0.71,-3,evaluating,medium,224,0,0.52,1,0,-0.52,0.586,0
lead:00000436,dissatisfied,-0.47,-2,comparison_shopping,short,130,0,0.31,0,0,-0.46,0.488,0
lead:00000437,satisfied,0.88,6,information_seeking,long,293,1,0.93,1,0,0.51,0.489,1
lead:00000438,curious,0.21,7,at_risk,medium,176,1,0.33,4,1,-0.19,0.323,1
lead:00000439,urgent,0.68,3,window_shopping,short,140,0,0.74,1,0,0.24,0.364,1
lead:00000440,negotiating,0.66,6,evaluating,medium,175,1,1.36,7,1,0.25,0.507,1
lead:00000441,dissatisfied,-0.3,-2,comparison_shopping,long,288,1,0.22,0,0,-0.13,0.459,0
lead:00000442,angry,-0.91,-2,information_seeking,long,315,1,0.0,0,0,-0.66,0.392,0
lead:00000443,urgent,0.65,5,negotiating,medium,202,1,1.9,1,0,0.26,0.508,1
lead:00000444,dissatisfied,-0.77,-2,at_risk,short,135,0,0.08,1,0,-0.48,0.497,1
lead:00000445,dissatisfied,-0.34,1,ready_to_buy,detailed,340,1,2.15,6,1,-0.27,0.672,1
lead:00000446,interested,0.61,5,upsell_opportunity,medium,175,1,2.36,0,0,0.63,0.614,1
lead:00000447,curious,0.09,2,upsell_opportunity,long,325,0,2.06,0,0,0.18,0.525,0
lead:00000448,negotiating,0.32,4,churning,medium,170,1,0.32,0,0,-0.43,0.333,0
lead:00000449,curious,0.11,4,evaluating,long,299,0,1.01,7,1,0.02,0.556,0
lead:00000450,curious,0.41,4,churning,medium,229,0,0.09,1,0,0.38,0.388,1
lead:00000451,urgent,0.69,3,ready_to_buy,long,298,0,2.7,0,0,0.53,0.631,1
lead:00000452,urgent,0.79,6,information_seeking,long,301,0,1.05,6,1,0.59,0.431,1
lead:00000453,interested,0.31,6,upsell_opportunity,long,302,1,1.82,4,1,0.16,0.631,1
lead:00000454,angry,-0.76,-4,negotiating,long,257,1,0.91,0,0,-0.68,0.541,1
lead:00000455,curious,0.43,5,negotiating,medium,227,1,1.38,3,0,0.23,0.623,1
lead:00000456,dissatisfied,-0.4,-1,upsell_opportunity,long,267,1,1.77,1,0,-0.6,0.538,1
lead:00000457,interested,0.32,4,negotiating,medium,228,1,1.53,0,0,0.32,0.534,0
lead:00000458,satisfied,0.99,3,at_risk,short,120,0,0.66,0,0,0.57,0.306,1
lead:00000459,negotiating,0.36,6,upsell_opportunity,short,151,0,2.23,4,1,0.24,0.609,1
lead:00000460,urgent,0.76,6,ready_to_buy,medium,222,1,2.49,5,1,0.3,0.601,1
lead:00000461,dissatisfied,-0.27,1,closing,long,241,1,2.3,1,0,-0.34,0.623,1
lead:00000462,urgent,0.76,5,ready_to_buy,long,267,1,2.53,0,0,0.39,0.597,1
lead:00000463,interested,0.42,3,evaluating,medium,217,0,1.07,0,0,0.35,0.547,1
lead:00000464,urgent,0.82,7,closing,medium,183,1,2.74,4,1,0.61,0.634,1
lead:00000465,urgent,0.78,5,information_seeking,medium,173,0,0.99,6,1,0.76,0.437,1
lead:00000466,interested,0.53,7,information_seeking,detailed,493,0,0.82,4,1,0.49,0.444,0
lead:00000467,urgent,0.57,3,churning,short,132,1,0.34,0,0,0.6,0.407,0
lead:00000468,urgent,0.84,7,information_seeking,long,300,1,1.21,7,1,0.76,0.532,0
lead:00000469,interested,0.4,4,at_risk,short,116,1,0.76,0,0,0.24,0.499,0
lead:00000470,angry,-0.61,0,comparison_shopping,medium,229,0,0.11,1,1,-0.45,0.431,0
lead:00000471,urgent,0.56,5,comparison_shopping,medium,207,0,0.76,2,1,0.44,0.52,1
lead:00000472,dissatisfied,-0.63,-3,at_risk,short,121,0,0.0,0,0,-0.35,0.303,0
lead:00000473,curious,0.02,3,ready_to_buy,long,296,1,2.3,0,0,-0.21,0.672,1
lead:00000474,urgent,0.89,4,window_shopping,short,103,1,0.37,0,0,0.59,0.374,1
lead:00000475,urgent,0.68,3,upsell_opportunity,medium,205,0,2.32,0,0,0.46,0.557,1
lead:00000476,interested,0.27,4,comparison_shopping,short,123,0,0.55,1,1,-0.02,0.372,1
lead:00000477,interested,0.36,3,closing,medium,186,1,2.36,1,0,0.39,0.607,1
lead:00000478,interested,0.56,4,churning,short,121,0,0.47,0,0,-0.06,0.411,0
lead:00000479,satisfied,0.98,6,information_seeking,short,100,0,0.94,2,1,0.46,0.477,0
lead:00000480,urgent,0.69,3,information_seeking,medium,215,0,0.85,0,0,0.15,0.5,1
lead:00000481,urgent,0.8,4,information_seeking,medium,173,0,1.32,0,0,0.36,0.484,1
lead:00000482,negotiating,0.48,1,churning,short,103,0,0.64,0,0,0.43,0.279,0
lead:00000483,curious,0.3,3,upsell_opportunity,long,257,1,2.2,0,0,0.31,0.617,1
lead:00000484,negotiating,0.49,2,closing,long,252,1,2.61,0,0,0.13,0.707,1
lead:00000485,angry,-0.72,-2,negotiating,medium,166,1,0.87,1,0,-0.55,0.619,1
lead:00000486,curious,0.21,1,at_risk,medium,184,0,0.67,0,0,0.17,0.43,0
lead:00000487,satisfied,0.95,6,upsell_opportunity,short,110,1,2.08,0,0,0.59,0.524,1
lead:00000488,dissatisfied,-0.41,1,upsell_opportunity,short,148,1,1.66,6,1,-0.32,0.558,1
lead:00000489,urgent,0.8,8,upsell_opportunity,medium,220,0,2.45,3,1,0.85,0.538,1
lead:00000490,dissatisfied,-0.7,-1,upsell_opportunity,detailed,473,1,1.33,0,0,-0.52,0.639,0
lead:00000491,negotiating,0.51,3,upsell_opportunity,detailed,479,1,2.3,0,0,0.46,0.552,1
lead:00000492,negotiating,0.4,2,closing,medium,170,0,2.75,0,0,0.29,0.646,1
lead:00000493,negotiating,0.65,5,comparison_shopping,short,126,0,1.08,1,0,0.43,0.532,0
lead:00000494,curious,0.25,1,information_seeking,detailed,401,0,0.58,0,0,0.2,0.46,0
lead:00000495,angry,-0.72,-2,comparison_shopping,detailed,383,1,0.05,0,0,-0.35,0.411,0
lead:00000496,negotiating,0.6,4,window_shopping,short,112,0,0.61,0,0,0.38,0.372,1
lead:00000497,dissatisfied,-0.32,1,comparison_shopping,medium,166,1,0.31,1,0,-0.38,0.389,1
lead:00000498,dissatisfied,-0.41,0,evaluating,long,251,0,0.73,4,1,-0.33,0.509,1
lead:00000499,negotiating,0.51,4,upsell_opportunity,medium,208,0,2.01,0,0,0.26,0.523,1
lead:00000500,urgent,0.76,8,comparison_shopping,medium,172,1,0.86,5,1,0.64,0.514,1
lead:00000501,interested,0.53,7,ready_to_buy,detailed,409,1,2.32,4,1,0.38,0.601,1
lead:00000502,angry,-0.64,-2,comparison_shopping,long,252,0,0.42,0,0,-0.56,0.408,0
lead:00000503,dissatisfied,-0.2,0,ready_to_buy,detailed,426,0,2.28,0,0,-0.13,0.619,1
lead:00000504,interested,0.35,2,evaluating,detailed,442,0,1.12,1,0,0.63,0.482,0
lead:00000505,curious,0.29,3,churning,short,159,0,0.04,0,0,0.39,0.425,1
lead:00000506,urgent,0.61,2,information_seeking,medium,213,0,0.96,0,0,0.3,0.504,1
lead:00000507,negotiating,0.7,6,evaluating,medium,182,1,1.3,1,1,0.5,0.453,0
lead:00000508,interested,0.48,4,ready_to_buy,long,280,1,2.34,1,1,0.36,0.595,1
lead:00000509,urgent,0.85,4,window_shopping,short,115,0,0.4,0,0,0.51,0.377,0
lead:00000510,satisfied,0.98,4,evaluating,medium,193,0,1.55,0,0,0.54,0.52,0
lead:00000511,dissatisfied,-0.53,-2,at_risk,medium,214,0,0.0,0,0,-0.42,0.464,0
lead:00000512,curious,0.26,5,at_risk,short,116,1,0.65,1,0,0.33,0.461,1
lead:00000513,angry,-0.86,-1,evaluating,short,153,1,0.5,6,1,-0.44,0.579,1
lead:00000514,urgent,0.89,8,at_risk,short,108,0,0.68,6,1,0.84,0.349,0
lead:00000515,negotiating,0.53,4,negotiating,long,250,1,1.61,0,0,0.33,0.509,1
lead:00000516,curious,0.01,3,closing,medium,218,1,2.24,0,0,-0.12,0.668,1
lead:00000517,interested,0.46,2,ready_to_buy,medium,198,1,2.43,0,0,0.21,0.694,1
lead:00000518,urgent,0.83,8,comparison_shopping,short,104,0,1.25,6,1,0.8,0.426,1
lead:00000519,dissatisfied,-0.53,-3,comparison_shopping,short,109,1,0.3,0,0,-0.66,0.508,0
lead:00000520,negotiating,0.66,5,negotiating,long,266,1,1.69,0,0,0.52,0.551,1
lead:00000521,satisfied,0.84,8,upsell_opportunity,long,279,0,2.18,4,1,0.54,0.605,1
lead:00000522,curious,0.42,4,ready_to_buy,long,292,1,2.25,1,0,0.26,0.613,1
lead:00000523,satisfied,0.94,5,closing,medium,200,1,3.16,0,0,0.75,0.594,1
lead:00000524,satisfied,0.7,5,closing,medium,171,1,2.59,0,0,0.25,0.654,1
lead:00000525,angry,-0.6,-4,window_shopping,medium,222,0,0.0,0,0,-0.16,0.357,0
lead:00000526,curious,0.2,2,evaluating,long,264,0,1.03,1,0,0.25,0.596,1
lead:00000527,dissatisfied,-0.43,-3,at_risk,short,103,0,0.1,0,0,-0.31,0.391,0
lead:00000528,urgent,0.74,3,at_risk,short,150,0,0.59,0,0,0.42,0.332,0
lead:00000529,dissatisfied,-0.55,0,window_shopping,medium,216,0,0.0,2,0,-0.47,0.407,0
lead:00000530,angry,-0.53,-3,closing,medium,196,1,2.3,0,0,-0.16,0.658,1
lead:00000531,curious,0.2,6,window_shopping,short,116,0,0.24,6,1,0.12,0.517,0
lead:00000532,negotiating,0.39,3,window_shopping,short,127,0,0.48,1,1,0.54,0.519,0
lead:00000533,urgent,0.59,5,at_risk,short,154,0,0.56,5,1,0.23,0.365,1
lead:00000534,urgent,0.7,4,churning,medium,174,0,0.69,0,0,0.49,0.255,0
lead:00000535,curious,0.48,4,ready_to_buy,long,300,1,2.37,2,0,0.05,0.648,1
lead:00000536,curious,0.3,2,information_seeking,short,126,1,0.49,0,0,0.19,0.498,0
lead:00000537,angry,-0.7,-2,closing,detailed,401,0,2.03,1,0,-0.41,0.671,1
lead:00000538,curious,0.08,4,window_shopping,short,116,0,0.31,6,1,-0.01,0.516,0
lead:00000539,interested,0.28,3,at_risk,medium,182,0,0.71,0,0,-0.01,0.41,0
lead:00000540,angry,-0.52,-2,closing,long,241,1,2.24,0,0,-0.54,0.647,1
lead:00000541,negotiating,0.34,3,churning,short,136,0,0.28,0,0,0.53,0.363,0
lead:00000542,curious,0.39,2,negotiating,long,300,1,1.28,0,0,0.39,0.541,1
lead:00000543,angry,-0.87,-1,window_shopping,short,116,1,0.0,7,1,-0.76,0.493,0
lead:00000544,satisfied,0.97,4,closing,long,313,0,3.12,0,0,0.74,0.58,1
lead:00000545,negotiating,0.31,4,negotiating,long,233,1,1.45,0,0,-0.18,0.647,1
lead:00000546,satisfied,0.7,5,closing,long,256,1,2.7,1,0,0.83,0.603,1
lead:00000547,curious,0.04,4,at_risk,medium,180,0,0.1,2,1,0.19,0.376,0
lead:00000548,interested,0.4,1,at_risk,short,155,0,0.47,0,0,0.4,0.381,1
lead:00000549,dissatisfied,-0.54,-2,comparison_shopping,medium,211,0,0.22,2,0,-0.51,0.415,0
lead:00000550,dissatisfied,-0.3,0,negotiating,detailed,465,1,0.9,1,0,-0.2,0.614,1
lead:00000551,curious,0.34,3,negotiating,long,256,1,1.17,1,0,0.45,0.535,1
lead:00000552,negotiating,0.53,6,at_risk,short,128,0,0.69,7,1,0.4,0.417,0
lead:00000553,dissatisfied,-0.41,2,information_seeking,medium,190,0,0.42,2,1,-0.11,0.528,0
lead:00000554,dissatisfied,-0.72,-2,upsell_opportunity,detailed,401,1,1.53,0,0,-0.61,0.539,0
lead:00000555,dissatisfied,-0.37,2,comparison_shopping,long,264,0,0.48,6,1,-0.05,0.468,0
lead:00000556,angry,-0.9,-1,comparison_shopping,long,329,0,0.0,2,0,-0.79,0.463,0
lead:00000557,urgent,0.73,5,window_shopping,short,135,0,0.73,5,1,0.46,0.411,1
lead:00000558,curious,0.18,0,window_shopping,short,104,0,0.24,0,0,0.1,0.405,0
lead:00000559,interested,0.3,4,evaluating,medium,222,0,1.23,2,0,0.12,0.5,1
lead:00000560,dissatisfied,-0.43,1,upsell_opportunity,medium,228,1,1.6,7,1,-0.37,0.604,1
lead:00000561,urgent,0.62,6,ready_to_buy,medium,199,1,2.53,6,1,0.52,0.575,1
lead:00000562,dissatisfied,-0.44,2,ready_to_buy,medium,227,1,1.89,5,1,-0.3,0.627,1
lead:00000563,interested,0.33,4,ready_to_buy,detailed,495,1,2.4,1,0,0.18,0.632,1
lead:00000564,angry,-0.56,-3,window_shopping,short,160,0,0.05,0,0,-0.41,0.446,0
lead:00000565,angry,-0.88,-4,information_seeking,medium,180,0,0.0,0,0,-0.64,0.492,0
