lead_id,product_category,product_type,product_complexity,product_base_price,product_tax_rate,price_tier,capacity_tons,capacity_bin,product_x_capacity,total_price_with_tax,capacity_price_ratio,quotation_sent,is_enterprise_deal,industry_close_rate,pipeline_stage,is_repeat_customer,sale_closed,days_in_pipeline,pipeline_velocity
lead:00000179,cooler,evaporative,2,23500,12,low,10,6-10t,evaporative_6-10t,26320,0.00038,0,0,0.65,Sales Follow Up,0,0,14,0.1884
lead:00000180,chiller,air_cooled,4,280500,18,high,15,11-20t,air_cooled_11-20t,330990,4.5e-05,0,1,0.509,Follow Up / Negot.,1,1,24,0.1728
lead:00000181,hybrid,solar_hybrid,4,196000,18,high,9,6-10t,solar_hybrid_6-10t,231280,3.9e-05,0,0,0.573,On Hold,0,0,69,0.0278
lead:00000182,chiller,scroll,4,289500,18,high,18,11-20t,scroll_11-20t,341610,5.3e-05,0,0,0.581,Lost,0,0,25,0.0333
lead:00000183,hybrid,vrf,5,230500,18,high,9,6-10t,vrf_6-10t,271990,3.3e-05,0,0,0.484,Proposal Sent,0,0,17,0.2153
lead:00000184,chiller,industrial,4,489000,18,enterprise,13,11-20t,industrial_11-20t,577020,2.3e-05,1,1,0.453,Follow Up / Negot.,1,1,23,0.1673
lead:00000185,chiller,rooftop,4,402000,18,enterprise,9,6-10t,rooftop_6-10t,474360,1.9e-05,1,1,0.479,Contract Sent,0,0,6,0.8348
lead:00000186,cooler,modular,3,57500,12,mid,6,6-10t,modular_6-10t,64400,9.3e-05,1,1,0.629,Contract Sent,0,1,5,1.0076
lead:00000187,chiller,rooftop,4,339500,18,high,43,21-50t,rooftop_21-50t,400610,0.000107,1,1,0.551,Follow Up / Negot.,0,1,33,0.131
lead:00000188,hybrid,premium,3,160500,18,high,9,6-10t,premium_6-10t,189390,4.8e-05,1,0,0.546,Closed,0,1,2,2.9943
lead:00000189,hybrid,premium,3,131000,18,mid,18,11-20t,premium_11-20t,154580,0.000116,0,0,0.566,Sales Follow Up,0,0,6,0.4221
lead:00000190,cooler,portable,1,28500,12,low,1,1-5t,portable_1-5t,31920,3.1e-05,1,0,0.681,Quotation,0,1,143,0.015
lead:00000191,chiller,screw,4,558500,18,enterprise,17,11-20t,screw_11-20t,659030,2.6e-05,0,1,0.433,Manual Follow Up,0,0,20,0.1297
lead:00000192,chiller,absorption,5,589500,18,enterprise,49,21-50t,absorption_21-50t,695610,7e-05,1,1,0.466,Manual Follow Up,0,0,19,0.1258
lead:00000193,cooler,evaporative,2,18000,12,low,2,1-5t,evaporative_1-5t,20160,9.9e-05,1,0,0.615,Quotation,0,1,17,0.205
lead:00000194,chiller,glycol,3,191500,18,high,10,6-10t,glycol_6-10t,225970,4.4e-05,1,0,0.519,Quotation,1,1,8,0.4299
lead:00000195,hybrid,inverter,2,94500,18,mid,1,1-5t,inverter_1-5t,111510,9e-06,0,0,0.523,New Lead,0,0,2,0.4925
lead:00000196,hybrid,vrf,5,190500,18,high,5,1-5t,vrf_1-5t,224790,2.2e-05,1,0,0.59,Proposal Sent,1,1,18,0.2044
lead:00000197,chiller,industrial,4,478500,18,enterprise,39,21-50t,industrial_21-50t,564630,6.9e-05,1,1,0.437,Contract Sent,0,0,12,0.4074
lead:00000198,cooler,modular,2,68500,12,mid,1,1-5t,modular_1-5t,76720,1.3e-05,1,0,0.547,Quotation,0,1,21,0.1743
lead:00000199,chiller,glycol,4,174500,18,high,6,6-10t,glycol_6-10t,205910,2.9e-05,1,0,0.513,Contract Sent,1,1,4,1.2592
lead:00000200,cooler,floor_stand,1,29500,12,low,5,1-5t,floor_stand_1-5t,33040,0.000151,1,0,0.67,Contract Sent,0,1,11,0.4564
lead:00000201,chiller,centrifugal,5,423000,18,enterprise,8,6-10t,centrifugal_6-10t,499140,1.6e-05,1,1,0.523,Contract Sent,1,1,15,0.3375
lead:00000202,hybrid,heat_pump,4,97000,18,mid,12,11-20t,heat_pump_11-20t,114460,0.000105,1,1,0.599,Follow Up / Negot.,1,1,25,0.1562
lead:00000203,hybrid,heat_pump,4,99500,18,mid,27,21-50t,heat_pump_21-50t,117410,0.00023,0,1,0.531,Sales Follow Up,0,0,11,0.2195
lead:00000204,hybrid,combo,4,99500,18,mid,18,11-20t,combo_11-20t,117410,0.000153,1,0,0.551,Closed,1,1,0,6.0
lead:00000205,hybrid,inverter,2,73000,18,mid,10,6-10t,inverter_6-10t,86140,0.000116,0,0,0.55,Lost,0,1,54,0.0226
lead:00000206,chiller,centrifugal,5,482500,18,enterprise,84,51-100t,centrifugal_51-100t,569350,0.000148,0,1,0.538,Sales Qualified,0,0,10,0.2077
lead:00000207,cooler,split,3,54000,12,mid,6,6-10t,split_6-10t,60480,9.9e-05,1,0,0.635,Lost,0,0,21,0.0465
lead:00000208,chiller,air_cooled,3,162000,18,high,54,51-100t,air_cooled_51-100t,191160,0.000282,1,1,0.541,Follow Up / Negot.,0,1,31,0.1235
lead:00000209,chiller,scroll,4,224500,18,high,15,11-20t,scroll_11-20t,264910,5.7e-05,1,0,0.595,Follow Up / Negot.,0,1,21,0.1814
lead:00000210,hybrid,inverter,3,117500,18,mid,1,1-5t,inverter_1-5t,138650,7e-06,1,0,0.544,Quotation,0,0,30,0.1127
lead:00000211,hybrid,vrf,4,202000,18,high,4,1-5t,vrf_1-5t,238360,1.7e-05,1,1,0.5,Contract Sent,1,1,13,0.3785
lead:00000212,hybrid,combo,3,77500,18,mid,33,21-50t,combo_21-50t,91450,0.000361,1,1,0.527,Contract Sent,1,1,12,0.4142
lead:00000213,chiller,glycol,3,232500,18,high,22,21-50t,glycol_21-50t,274350,8e-05,1,0,0.503,Follow Up / Negot.,0,1,29,0.1317
lead:00000214,cooler,evaporative,1,17000,12,low,12,11-20t,evaporative_11-20t,19040,0.00063,1,0,0.578,Closed,0,1,3,2.0021
lead:00000215,hybrid,premium,3,154000,18,high,1,1-5t,premium_1-5t,181720,6e-06,1,1,0.489,Manual Follow Up,1,1,22,0.1048
lead:00000216,hybrid,inverter,2,96500,18,mid,2,1-5t,inverter_1-5t,113870,1.8e-05,1,1,0.592,Demo Scheduled,0,0,14,0.2229
lead:00000217,hybrid,inverter,2,94000,18,mid,10,6-10t,inverter_6-10t,110920,9e-05,1,1,0.611,Quotation,1,1,10,0.3518
lead:00000218,chiller,centrifugal,5,456000,18,enterprise,19,11-20t,centrifugal_11-20t,538080,3.5e-05,1,1,0.521,Quotation,1,1,30,0.1196
lead:00000219,chiller,centrifugal,5,479000,18,enterprise,6,6-10t,centrifugal_6-10t,565220,1.1e-05,1,1,0.535,Contract Sent,0,1,15,0.3293
lead:00000220,cooler,cassette,3,62000,12,mid,5,1-5t,cassette_1-5t,69440,7.2e-05,1,0,0.625,Closed,1,1,1,5.9962
lead:00000221,cooler,cassette,2,44500,12,low,5,1-5t,cassette_1-5t,49840,0.0001,1,0,0.571,Contract Sent,1,1,15,0.3362
lead:00000222,cooler,split,3,51500,12,mid,3,1-5t,split_1-5t,57680,5.2e-05,1,0,0.545,Closed,0,1,3,1.9984
lead:00000223,cooler,cassette,3,66000,12,mid,3,1-5t,cassette_1-5t,73920,4.1e-05,1,0,0.523,Quotation,1,0,19,0.1806
lead:00000224,chiller,rooftop,4,260500,18,high,8,6-10t,rooftop_6-10t,307390,2.6e-05,1,1,0.494,Follow Up / Negot.,0,1,25,0.1647
lead:00000225,hybrid,heat_pump,4,120500,18,mid,12,11-20t,heat_pump_11-20t,142190,8.4e-05,1,0,0.586,Sales Qualified,1,1,8,0.2455
lead:00000226,hybrid,solar_hybrid,4,200000,18,high,36,21-50t,solar_hybrid_21-50t,236000,0.000153,1,0,0.466,Closed,1,1,3,2.0034
lead:00000227,cooler,cassette,3,43000,12,low,5,1-5t,cassette_1-5t,48160,0.000104,1,0,0.652,Sales Follow Up,0,0,5,0.4964
lead:00000228,hybrid,vrf,5,163000,18,high,14,11-20t,vrf_11-20t,192340,7.3e-05,0,0,0.474,Sales Qualified,0,0,9,0.2207
lead:00000229,hybrid,dual_fuel,4,163000,18,high,35,21-50t,dual_fuel_21-50t,192340,0.000182,0,0,0.516,Quotation,0,0,29,0.1135
lead:00000230,cooler,evaporative,2,27000,12,low,4,1-5t,evaporative_1-5t,30240,0.000132,1,0,0.686,Quotation,0,1,10,0.3563
lead:00000231,hybrid,combo,4,109500,18,mid,3,1-5t,combo_1-5t,129210,2.3e-05,1,1,0.527,On Hold,0,0,56,0.034
lead:00000232,hybrid,dual_fuel,4,182500,18,high,5,1-5t,dual_fuel_1-5t,215350,2.3e-05,0,0,0.487,Lost,0,0,55,0.0194
lead:00000233,cooler,split,2,46500,12,low,1,1-5t,split_1-5t,52080,1.9e-05,1,0,0.599,Closed,0,1,0,6.0
lead:00000234,cooler,cassette,2,74500,12,mid,7,6-10t,cassette_6-10t,83440,8.4e-05,1,0,0.623,Follow Up / Negot.,1,1,19,0.2156
lead:00000235,chiller,air_cooled,3,263000,18,high,20,11-20t,air_cooled_11-20t,310340,6.4e-05,1,0,0.574,Contract Sent,1,1,10,0.5086
lead:00000236,hybrid,heat_pump,4,129500,18,mid,12,11-20t,heat_pump_11-20t,152810,7.9e-05,1,1,0.52,Contract Sent,0,1,12,0.4189
lead:00000237,chiller,industrial,4,330000,18,high,96,51-100t,industrial_51-100t,389400,0.000247,1,1,0.535,Follow Up / Negot.,1,0,29,0.1416
lead:00000238,chiller,air_cooled,3,192000,18,high,99,51-100t,air_cooled_51-100t,226560,0.000437,1,1,0.528,Follow Up / Negot.,0,1,25,0.1576
lead:00000239,chiller,absorption,5,482500,18,enterprise,19,11-20t,absorption_11-20t,569350,3.3e-05,1,1,0.519,Contract Sent,1,1,5,1.0018
lead:00000240,hybrid,inverter,3,113500,18,mid,1,1-5t,inverter_1-5t,133930,7e-06,0,0,0.632,Quotation,0,1,15,0.2302
lead:00000241,cooler,split,3,67500,12,mid,8,6-10t,split_6-10t,75600,0.000106,0,0,0.626,Manual Follow Up,0,1,17,0.1467
lead:00000242,chiller,scroll,3,223000,18,high,13,11-20t,scroll_11-20t,263140,4.9e-05,1,1,0.565,Contract Sent,0,1,7,0.7123
lead:00000243,cooler,cassette,2,58000,12,mid,7,6-10t,cassette_6-10t,64960,0.000108,1,0,0.65,Lost,0,0,28,0.0434
lead:00000244,hybrid,heat_pump,3,125000,18,mid,3,1-5t,heat_pump_1-5t,147500,2e-05,1,1,0.549,Follow Up / Negot.,1,1,19,0.2128
lead:00000245,chiller,industrial,5,319000,18,high,12,11-20t,industrial_11-20t,376420,3.2e-05,1,0,0.55,On Hold,0,1,44,0.0375
lead:00000246,chiller,air_cooled,4,227000,18,high,16,11-20t,air_cooled_11-20t,267860,6e-05,0,1,0.53,Proposal Sent,1,1,14,0.2406
lead:00000247,cooler,floor_stand,1,27000,12,low,2,1-5t,floor_stand_1-5t,30240,6.6e-05,1,0,0.58,Quotation,1,1,25,0.1332
lead:00000248,cooler,split,2,67500,12,mid,10,6-10t,split_6-10t,75600,0.000132,1,0,0.569,Closed,1,1,0,6.0
lead:00000249,cooler,modular,3,72500,12,mid,7,6-10t,modular_6-10t,81200,8.6e-05,1,0,0.542,Closed,1,1,3,1.9937
lead:00000250,chiller,industrial,4,318000,18,high,7,6-10t,industrial_6-10t,375240,1.9e-05,1,0,0.495,Lost,1,0,49,0.0109
lead:00000251,hybrid,inverter,3,102500,18,mid,1,1-5t,inverter_1-5t,120950,8e-06,1,0,0.619,Proposal Sent,0,1,13,0.2743
lead:00000252,hybrid,vrf,5,241500,18,high,6,6-10t,vrf_6-10t,284970,2.1e-05,1,1,0.594,Contract Sent,0,0,11,0.4587
lead:00000253,chiller,screw,5,462000,18,enterprise,9,6-10t,screw_6-10t,545160,1.7e-05,1,1,0.428,Follow Up / Negot.,0,0,35,0.1145
lead:00000254,chiller,scroll,4,223500,18,high,19,11-20t,scroll_11-20t,263730,7.2e-05,1,0,0.489,Follow Up / Negot.,0,0,12,0.3419
lead:00000255,cooler,floor_stand,1,25000,12,low,3,1-5t,floor_stand_1-5t,28000,0.000107,1,0,0.691,Closed,1,1,1,6.0064
lead:00000256,chiller,rooftop,4,387500,18,high,88,51-100t,rooftop_51-100t,457250,0.000192,1,1,0.589,Proposal Sent,0,1,14,0.247
lead:00000257,hybrid,premium,4,166000,18,high,6,6-10t,premium_6-10t,195880,3.1e-05,1,0,0.452,Closed,1,1,1,5.9962
lead:00000258,chiller,air_cooled,4,242000,18,high,63,51-100t,air_cooled_51-100t,285560,0.000221,1,1,0.515,Contract Sent,1,1,7,0.7099
lead:00000259,chiller,rooftop,3,268000,18,high,8,6-10t,rooftop_6-10t,316240,2.5e-05,1,1,0.544,Manual Follow Up,0,1,19,0.1299
lead:00000260,hybrid,premium,3,179000,18,high,11,11-20t,premium_11-20t,211220,5.2e-05,0,0,0.594,Sales Qualified,0,0,11,0.1859
lead:00000261,cooler,modular,3,78000,12,mid,2,1-5t,modular_1-5t,87360,2.3e-05,0,0,0.531,New Lead,0,0,116,0.0121
lead:00000262,hybrid,heat_pump,3,108000,18,mid,17,11-20t,heat_pump_11-20t,127440,0.000133,1,0,0.65,Closed,1,1,109,0.0641
lead:00000263,chiller,glycol,3,221500,18,high,13,11-20t,glycol_11-20t,261370,5e-05,0,1,0.471,Follow Up / Negot.,0,0,35,0.1146
lead:00000264,hybrid,dual_fuel,4,172000,18,high,3,1-5t,dual_fuel_1-5t,202960,1.5e-05,1,1,0.55,Contract Sent,0,1,5,1.0076
lead:00000265,hybrid,combo,4,122000,18,mid,8,6-10t,combo_6-10t,143960,5.6e-05,0,0,0.548,Manual Follow Up,0,0,15,0.1636
lead:00000266,hybrid,vrf,5,227500,18,high,1,1-5t,vrf_1-5t,268450,4e-06,0,0,0.49,On Hold,0,0,84,0.0208
lead:00000267,cooler,split,3,44000,12,low,10,6-10t,split_6-10t,49280,0.000203,1,0,0.594,Quotation,1,1,10,0.3589
lead:00000268,cooler,portable,1,25000,12,low,17,11-20t,portable_11-20t,28000,0.000607,1,0,0.602,On Hold,0,0,27,0.0555
lead:00000269,chiller,rooftop,4,274500,18,high,18,11-20t,rooftop_11-20t,323910,5.6e-05,1,1,0.524,Sales Qualified,1,1,12,0.1655
lead:00000270,chiller,air_cooled,4,216500,18,high,13,11-20t,air_cooled_11-20t,255470,5.1e-05,1,0,0.499,Proposal Sent,1,1,18,0.1847
lead:00000271,hybrid,dual_fuel,5,197500,18,high,10,6-10t,dual_fuel_6-10t,233050,4.3e-05,1,0,0.473,Closed,1,1,1,5.9953
lead:00000272,cooler,economy,1,19000,12,low,3,1-5t,economy_1-5t,21280,0.000141,1,0,0.597,Follow Up / Negot.,1,1,15,0.2726
lead:00000273,hybrid,combo,3,124500,18,mid,6,6-10t,combo_6-10t,146910,4.1e-05,1,0,0.63,Contract Sent,0,1,7,0.7207
lead:00000274,cooler,cassette,3,58000,12,mid,4,1-5t,cassette_1-5t,64960,6.2e-05,1,1,0.591,Proposal Sent,0,1,15,0.2399
lead:00000275,chiller,absorption,4,630000,18,enterprise,88,51-100t,absorption_51-100t,743400,0.000118,1,1,0.504,Contract Sent,0,0,12,0.4103
lead:00000276,hybrid,vrf,3,124000,18,mid,8,6-10t,vrf_6-10t,146320,5.5e-05,0,0,0.615,Sales Follow Up,0,0,15,0.1675
lead:00000277,hybrid,vrf,5,143000,18,mid,4,1-5t,vrf_1-5t,168740,2.4e-05,1,0,0.597,Follow Up / Negot.,1,1,13,0.3158
lead:00000278,hybrid,dual_fuel,5,165000,18,high,5,1-5t,dual_fuel_1-5t,194700,2.6e-05,0,0,0.574,Lost,0,0,55,0.0235
lead:00000279,hybrid,dual_fuel,5,181500,18,high,35,21-50t,dual_fuel_21-50t,214170,0.000163,1,0,0.528,Proposal Sent,0,1,26,0.1428
lead:00000280,hybrid,dual_fuel,4,151500,18,high,3,1-5t,dual_fuel_1-5t,178770,1.7e-05,0,0,0.529,New Lead,0,0,4,0.2495
lead:00000281,chiller,industrial,4,241500,18,high,15,11-20t,industrial_11-20t,284970,5.3e-05,1,1,0.586,Follow Up / Negot.,0,1,10,0.3941
lead:00000282,hybrid,premium,3,113000,18,mid,4,1-5t,premium_1-5t,133340,3e-05,1,1,0.612,New Lead,0,0,1,1.0058
lead:00000283,chiller,air_cooled,4,248500,18,high,47,21-50t,air_cooled_21-50t,293230,0.00016,1,1,0.466,On Hold,0,0,84,0.0177
lead:00000284,hybrid,inverter,2,114500,18,mid,7,6-10t,inverter_6-10t,135110,5.2e-05,1,0,0.625,On Hold,0,0,80,0.0237
lead:00000285,cooler,economy,1,26000,12,low,7,6-10t,economy_6-10t,29120,0.00024,1,0,0.652,Quotation,0,1,15,0.237
lead:00000286,hybrid,vrf,3,227000,18,high,27,21-50t,vrf_21-50t,267860,0.000101,1,0,0.455,On Hold,1,1,38,0.0449
lead:00000287,chiller,rooftop,3,341500,18,high,40,21-50t,rooftop_21-50t,402970,9.9e-05,0,0,0.578,Sales Follow Up,0,0,177,0.0201
lead:00000288,chiller,scroll,3,182000,18,high,10,6-10t,scroll_6-10t,214760,4.7e-05,1,1,0.583,Proposal Sent,0,1,19,0.1879
lead:00000289,hybrid,solar_hybrid,4,163500,18,high,43,21-50t,solar_hybrid_21-50t,192930,0.000223,1,0,0.511,Follow Up / Negot.,0,1,34,0.1216
lead:00000290,hybrid,heat_pump,4,93000,18,mid,5,1-5t,heat_pump_1-5t,109740,4.6e-05,1,0,0.528,Proposal Sent,1,1,22,0.1609
lead:00000291,cooler,modular,3,63500,12,mid,10,6-10t,modular_6-10t,71120,0.000141,0,0,0.592,New Lead,0,0,2,0.5088
lead:00000292,cooler,portable,1,31500,12,low,5,1-5t,portable_1-5t,35280,0.000142,1,0,0.674,Closed,0,1,3,1.9912
lead:00000293,cooler,cassette,3,54500,12,mid,19,11-20t,cassette_11-20t,61040,0.000311,1,0,0.529,On Hold,0,1,62,0.0244
lead:00000294,chiller,air_cooled,3,190500,18,high,31,21-50t,air_cooled_21-50t,224790,0.000138,1,1,0.46,Sales Qualified,0,0,12,0.1577
lead:00000295,chiller,scroll,4,248000,18,high,42,21-50t,scroll_21-50t,292640,0.000144,1,0,0.521,Follow Up / Negot.,0,1,16,0.2429
lead:00000296,chiller,air_cooled,3,181500,18,high,27,21-50t,air_cooled_21-50t,214170,0.000126,0,1,0.528,Sales Qualified,1,0,10,0.1994
lead:00000297,hybrid,combo,2,119500,18,mid,9,6-10t,combo_6-10t,141010,6.4e-05,1,0,0.577,Contract Sent,1,1,11,0.4597
lead:00000298,cooler,cassette,3,42500,12,low,4,1-5t,cassette_1-5t,47600,8.4e-05,1,0,0.606,Lost,0,0,36,0.0326
lead:00000299,cooler,portable,1,34000,12,low,1,1-5t,portable_1-5t,38080,2.6e-05,1,0,0.639,Closed,0,1,1,5.9928
lead:00000300,hybrid,solar_hybrid,4,256000,18,high,10,6-10t,solar_hybrid_6-10t,302080,3.3e-05,1,0,0.495,Quotation,1,1,13,0.2655
lead:00000301,chiller,scroll,4,233500,18,high,13,11-20t,scroll_11-20t,275530,4.7e-05,0,1,0.529,Sales Qualified,0,1,8,0.243
lead:00000302,cooler,split,3,51500,12,mid,2,1-5t,split_1-5t,57680,3.5e-05,1,0,0.551,Proposal Sent,0,1,30,0.1122
lead:00000303,hybrid,vrf,4,189500,18,high,4,1-5t,vrf_1-5t,223610,1.8e-05,0,0,0.58,Manual Follow Up,0,0,22,0.1192
lead:00000304,hybrid,dual_fuel,5,208000,18,high,43,21-50t,dual_fuel_21-50t,245440,0.000175,0,0,0.566,Lost,0,0,140,0.01
lead:00000305,cooler,split,2,65500,12,mid,6,6-10t,split_6-10t,73360,8.2e-05,0,0,0.535,Sales Qualified,0,0,5,0.396
lead:00000306,cooler,modular,2,78500,12,mid,9,6-10t,modular_6-10t,87920,0.000102,1,0,0.592,Quotation,0,1,23,0.1553
lead:00000307,cooler,evaporative,2,18500,12,low,5,1-5t,evaporative_1-5t,20720,0.000241,1,0,0.603,Closed,1,1,3,2.0096
lead:00000308,hybrid,inverter,2,102500,18,mid,3,1-5t,inverter_1-5t,120950,2.5e-05,1,0,0.611,Closed,0,1,2,2.9949
lead:00000309,chiller,absorption,5,614500,18,enterprise,9,6-10t,absorption_6-10t,725110,1.2e-05,0,1,0.527,Sales Qualified,0,0,8,0.2564
lead:00000310,cooler,portable,1,29500,12,low,9,6-10t,portable_6-10t,33040,0.000272,1,0,0.647,Quotation,0,1,12,0.2916
lead:00000311,chiller,screw,5,543500,18,enterprise,8,6-10t,screw_6-10t,641330,1.2e-05,1,1,0.498,Sales Qualified,0,1,6,0.3405
lead:00000312,chiller,glycol,4,193000,18,high,30,21-50t,glycol_21-50t,227740,0.000132,1,0,0.517,Contract Sent,0,0,11,0.4633
lead:00000313,chiller,glycol,4,177500,18,high,19,11-20t,glycol_11-20t,209450,9.1e-05,1,1,0.491,Follow Up / Negot.,0,1,28,0.1397
lead:00000314,hybrid,heat_pump,4,98500,18,mid,6,6-10t,heat_pump_6-10t,116230,5.2e-05,1,1,0.56,Proposal Sent,1,1,29,0.1276
lead:00000315,chiller,glycol,4,237000,18,high,56,51-100t,glycol_51-100t,279660,0.0002,1,1,0.518,Manual Follow Up,1,1,10,0.2482
lead:00000316,chiller,centrifugal,4,565000,18,enterprise,12,11-20t,centrifugal_11-20t,666700,1.8e-05,1,1,0.42,Quotation,0,0,24,0.1547
lead:00000317,chiller,air_cooled,3,203000,18,high,14,11-20t,air_cooled_11-20t,239540,5.8e-05,1,1,0.559,Follow Up / Negot.,0,1,30,0.1367
lead:00000318,cooler,floor_stand,2,29500,12,low,5,1-5t,floor_stand_1-5t,33040,0.000151,1,0,0.614,Sales Follow Up,0,0,12,0.2142
lead:00000319,hybrid,dual_fuel,4,145000,18,mid,6,6-10t,dual_fuel_6-10t,171100,3.5e-05,1,0,0.555,Proposal Sent,0,1,30,0.1134
lead:00000320,chiller,glycol,4,166000,18,high,66,51-100t,glycol_51-100t,195880,0.000337,0,0,0.457,Manual Follow Up,0,0,14,0.1728
lead:00000321,hybrid,combo,2,83500,18,mid,6,6-10t,combo_6-10t,98530,6.1e-05,1,0,0.567,Follow Up / Negot.,0,0,15,0.2676
lead:00000322,cooler,split,2,48500,12,low,3,1-5t,split_1-5t,54320,5.5e-05,1,0,0.635,Closed,0,1,2,3.0029
lead:00000323,cooler,split,2,63000,12,mid,1,1-5t,split_1-5t,70560,1.4e-05,0,0,0.639,On Hold,0,0,35,0.0502
lead:00000324,chiller,scroll,4,243500,18,high,8,6-10t,scroll_6-10t,287330,2.8e-05,1,1,0.522,Closed,0,1,2,2.9987
lead:00000325,chiller,air_cooled,4,286000,18,high,18,11-20t,air_cooled_11-20t,337480,5.3e-05,0,0,0.526,Manual Follow Up,0,0,14,0.1689
lead:00000326,chiller,centrifugal,5,476500,18,enterprise,18,11-20t,centrifugal_11-20t,562270,3.2e-05,0,1,0.462,On Hold,0,0,79,0.0209
lead:00000327,chiller,centrifugal,5,562500,18,enterprise,10,6-10t,centrifugal_6-10t,663750,1.5e-05,1,1,0.441,Follow Up / Negot.,1,1,32,0.1229
lead:00000328,hybrid,solar_hybrid,5,253000,18,high,2,1-5t,solar_hybrid_1-5t,298540,7e-06,1,0,0.519,Closed,1,1,135,0.04
lead:00000329,chiller,scroll,4,272500,18,high,8,6-10t,scroll_6-10t,321550,2.5e-05,1,0,0.554,Quotation,0,1,14,0.2504
lead:00000330,hybrid,dual_fuel,5,169000,18,high,5,1-5t,dual_fuel_1-5t,199420,2.5e-05,0,0,0.466,Follow Up / Negot.,1,1,12,0.3433
lead:00000331,hybrid,solar_hybrid,5,241500,18,high,9,6-10t,solar_hybrid_6-10t,284970,3.2e-05,0,0,0.493,New Lead,0,0,5,0.2042
lead:00000332,chiller,air_cooled,3,219000,18,high,7,6-10t,air_cooled_6-10t,258420,2.7e-05,0,1,0.562,Quotation,0,1,10,0.3482
lead:00000333,chiller,absorption,5,581500,18,enterprise,15,11-20t,absorption_11-20t,686170,2.2e-05,1,1,0.494,Closed,0,1,2,3.0026
lead:00000334,chiller,industrial,5,367500,18,high,60,51-100t,industrial_51-100t,433650,0.000138,0,1,0.539,On Hold,0,0,53,0.0321
lead:00000335,cooler,cassette,3,62500,12,mid,2,1-5t,cassette_1-5t,70000,2.9e-05,1,0,0.541,Closed,1,1,2,2.9949
lead:00000336,cooler,evaporative,2,12500,12,low,8,6-10t,evaporative_6-10t,14000,0.000571,1,1,0.612,Contract Sent,1,1,3,1.6729
lead:00000337,hybrid,vrf,4,224000,18,high,6,6-10t,vrf_6-10t,264320,2.3e-05,1,0,0.451,Closed,0,1,1,5.9971
lead:00000338,chiller,absorption,5,699000,18,enterprise,31,21-50t,absorption_21-50t,824820,3.8e-05,0,1,0.466,Follow Up / Negot.,0,1,26,0.1579
lead:00000339,hybrid,combo,4,128000,18,mid,4,1-5t,combo_1-5t,151040,2.6e-05,0,0,0.64,Manual Follow Up,0,0,14,0.1812
lead:00000340,hybrid,solar_hybrid,5,247500,18,high,3,1-5t,solar_hybrid_1-5t,292050,1e-05,1,0,0.48,New Lead,0,0,2,0.5077
lead:00000341,chiller,rooftop,4,344500,18,high,14,11-20t,rooftop_11-20t,406510,3.4e-05,0,0,0.484,Proposal Sent,1,0,13,0.2704
lead:00000342,hybrid,combo,4,103000,18,mid,16,11-20t,combo_11-20t,121540,0.000132,1,0,0.64,Follow Up / Negot.,1,1,17,0.2324
lead:00000343,chiller,centrifugal,5,442000,18,enterprise,15,11-20t,centrifugal_11-20t,521560,2.9e-05,1,1,0.508,Closed,1,1,0,6.0
lead:00000344,chiller,scroll,3,238000,18,high,50,21-50t,scroll_21-50t,280840,0.000178,1,0,0.502,Quotation,1,1,18,0.1956
lead:00000345,hybrid,dual_fuel,4,158500,18,high,8,6-10t,dual_fuel_6-10t,187030,4.3e-05,1,0,0.493,Sales Follow Up,0,0,14,0.172
lead:00000346,chiller,screw,5,307000,18,high,48,21-50t,screw_21-50t,362260,0.000133,1,1,0.515,Contract Sent,1,1,11,0.4556
lead:00000347,chiller,air_cooled,4,287000,18,high,20,11-20t,air_cooled_11-20t,338660,5.9e-05,0,0,0.456,Quotation,0,1,12,0.2985
lead:00000348,hybrid,combo,2,90000,18,mid,11,11-20t,combo_11-20t,106200,0.000104,1,0,0.531,Closed,1,1,3,1.9913
lead:00000349,hybrid,dual_fuel,4,146000,18,mid,30,21-50t,dual_fuel_21-50t,172280,0.000174,0,0,0.568,On Hold,0,0,41,0.0332
lead:00000350,cooler,floor_stand,2,35000,12,low,1,1-5t,floor_stand_1-5t,39200,2.6e-05,1,0,0.608,Quotation,1,1,89,0.0304
lead:00000351,chiller,rooftop,4,303500,18,high,38,21-50t,rooftop_21-50t,358130,0.000106,1,0,0.516,Proposal Sent,1,1,28,0.1301
lead:00000352,chiller,air_cooled,3,219500,18,high,9,6-10t,air_cooled_6-10t,259010,3.5e-05,1,1,0.487,Follow Up / Negot.,0,1,10,0.4082
lead:00000353,hybrid,vrf,4,158000,18,high,3,1-5t,vrf_1-5t,186440,1.6e-05,1,0,0.516,Closed,1,1,76,0.0728
lead:00000354,hybrid,vrf,3,172500,18,high,16,11-20t,vrf_11-20t,203550,7.9e-05,1,1,0.471,Demo Scheduled,1,1,20,0.1452
lead:00000355,hybrid,vrf,3,191500,18,high,12,11-20t,vrf_11-20t,225970,5.3e-05,1,0,0.581,On Hold,1,1,77,0.0179
lead:00000356,hybrid,premium,3,112500,18,mid,46,21-50t,premium_21-50t,132750,0.000347,0,1,0.584,Manual Follow Up,1,1,16,0.1628
lead:00000357,chiller,centrifugal,5,631000,18,enterprise,9,6-10t,centrifugal_6-10t,744580,1.2e-05,1,1,0.43,Follow Up / Negot.,0,1,30,0.1344
