lead_id,whatsapp_count,phone_count,email_count,total_interactions,dominant_channel,first_channel,last_channel,is_multi_channel,channel_switch_count,conversation_time_hours,conv_time_bucket,recency_bucket,engagement_depth,channel_x_stage,historical_deals_won,sale_closed
lead:00000220,1,0,0,1,whatsapp,whatsapp,whatsapp,0,0,44.4,low_fast,cold,1.3,whatsapp_Nurturing,1,0
lead:00000221,1,2,1,4,phone,email,phone,1,2,1.8,high_fast,active,1.9,phone_New_Lead,1,0
lead:00000222,0,3,2,5,phone,phone,phone,1,1,10.9,high_fast,active,2.2,phone_New_Lead,1,0
lead:00000223,2,1,1,4,whatsapp,email,email,1,2,897.5,high_slow,stale,3.4,whatsapp_Nurturing,2,0
lead:00000224,2,4,1,7,phone,email,phone,1,2,227.4,medium_medium,active,3.9,phone_Closed,3,1
lead:00000225,1,6,0,7,phone,phone,phone,1,3,36.2,low_fast,stale,3.8,phone_New_Lead,1,1
lead:00000226,4,0,5,9,email,email,email,1,2,411.4,low_slow,cold,4.2,email_Quotation,2,0
lead:00000227,4,3,2,9,whatsapp,whatsapp,whatsapp,1,2,370.8,low_slow,cold,4.9,whatsapp_Follow_Up__Negot.,4,1
lead:00000228,7,0,7,14,email,email,whatsapp,1,1,811.7,high_slow,cold,5.6,email_Manual_Follow_Up,1,0
lead:00000229,2,7,0,9,phone,phone,whatsapp,1,3,29.6,low_fast,stale,4.5,phone_New_Lead,3,0
lead:00000230,4,1,2,7,whatsapp,whatsapp,email,1,2,431.7,low_slow,stale,4.1,whatsapp_Closed,2,1
lead:00000231,0,1,3,4,email,email,email,1,2,651.1,high_slow,stale,2.9,email_Lost,2,0
lead:00000232,6,2,3,11,whatsapp,whatsapp,phone,1,3,597.9,low_slow,cold,5.5,whatsapp_Closed,3,1
lead:00000233,8,0,7,15,whatsapp,email,email,1,3,902.4,high_slow,cold,6.6,whatsapp_Nurturing,1,0
lead:00000234,6,2,2,10,whatsapp,phone,phone,1,1,426.4,low_slow,active,4.8,whatsapp_Contract_Sent,5,1
lead:00000235,1,0,1,2,email,email,email,1,1,38.8,low_fast,fresh,1.7,email_Nurturing,0,0
lead:00000236,3,0,4,7,email,whatsapp,whatsapp,1,1,436.2,low_slow,active,3.8,email_Nurturing,2,0
lead:00000237,7,5,3,15,whatsapp,email,email,1,1,453.1,low_slow,stale,6.3,whatsapp_Contract_Sent,3,1
lead:00000238,12,1,3,16,whatsapp,whatsapp,whatsapp,1,3,982.1,high_slow,cold,7.2,whatsapp_Quotation,0,0
lead:00000239,0,0,2,2,email,email,email,0,0,521.4,low_slow,cold,1.9,email_Quotation,0,0
lead:00000240,7,3,1,11,whatsapp,whatsapp,whatsapp,1,2,603.7,high_slow,cold,5.2,whatsapp_Contract_Sent,3,1
lead:00000241,1,1,1,3,phone,email,phone,1,1,26.9,low_fast,active,1.9,phone_Nurturing,0,0
lead:00000242,7,2,3,12,whatsapp,whatsapp,whatsapp,1,2,277.7,medium_medium,active,5.2,whatsapp_Quotation,1,1
lead:00000243,3,3,2,8,phone,email,email,1,1,293.7,medium_medium,cold,4.2,phone_Contract_Sent,2,1
lead:00000244,6,2,2,10,whatsapp,phone,phone,1,2,705.2,high_slow,stale,4.8,whatsapp_Contract_Sent,6,1
lead:00000245,3,2,3,8,whatsapp,email,email,1,2,144.2,medium_medium,fresh,3.7,whatsapp_Quotation,1,1
lead:00000246,0,2,1,3,phone,email,email,1,1,20.1,high_fast,active,2.2,phone_Sales_Qualified,1,0
lead:00000247,6,5,5,16,whatsapp,phone,phone,1,3,595.5,low_slow,cold,6.8,whatsapp_Closed,5,1
lead:00000248,0,3,0,3,phone,phone,phone,0,0,62.9,low_fast,fresh,1.8,phone_Manual_Follow_Up,2,1
lead:00000249,4,5,2,11,phone,phone,email,1,3,677.9,high_slow,cold,5.7,phone_Closed,4,1
lead:00000250,0,1,4,5,email,email,email,1,2,541.9,low_slow,stale,3.2,email_Proposal_Sent,1,0
lead:00000251,1,0,1,2,whatsapp,email,whatsapp,1,1,28.4,low_fast,fresh,1.7,whatsapp_Lost,1,0
lead:00000252,5,4,5,14,whatsapp,phone,phone,1,1,559.0,low_slow,cold,5.9,whatsapp_Quotation,6,1
lead:00000253,1,0,1,2,email,email,email,1,1,1697.2,high_slow,cold,2.3,email_Nurturing,1,0
lead:00000254,0,0,1,1,email,email,email,0,0,0.5,high_fast,fresh,0.5,email_New_Lead,0,0
lead:00000255,5,3,1,9,whatsapp,phone,whatsapp,1,3,690.6,high_slow,cold,5.3,whatsapp_Sales_Qualified,1,1
lead:00000256,1,1,0,2,phone,phone,phone,1,1,4.0,high_fast,fresh,1.4,phone_New_Lead,1,0
lead:00000257,1,3,2,6,phone,email,email,1,2,198.8,medium_medium,active,3.8,phone_Lost,2,0
lead:00000258,10,1,1,12,whatsapp,whatsapp,email,1,3,393.3,low_slow,cold,5.6,whatsapp_Closed,3,1
lead:00000259,2,2,3,7,email,whatsapp,email,1,3,451.5,low_slow,fresh,4.5,email_Sales_Follow_Up,1,1
lead:00000260,7,4,2,13,whatsapp,email,email,1,1,874.6,high_slow,active,6.1,whatsapp_Follow_Up__Negot.,4,1
lead:00000261,2,6,0,8,phone,phone,phone,1,1,57.5,low_fast,fresh,4.0,phone_Sales_Follow_Up,0,1
lead:00000262,3,4,5,12,email,email,email,1,1,690.5,high_slow,stale,5.4,email_Follow_Up__Negot.,2,1
lead:00000263,2,0,3,5,email,email,whatsapp,1,2,763.8,high_slow,cold,3.1,email_Manual_Follow_Up,0,0
lead:00000264,12,2,3,17,whatsapp,email,email,1,1,894.1,high_slow,stale,6.8,whatsapp_Nurturing,1,0
lead:00000265,0,0,3,3,email,email,email,0,0,242.2,medium_medium,stale,1.9,email_Follow_Up__Negot.,2,1
lead:00000266,2,2,2,6,phone,whatsapp,email,1,3,825.4,high_slow,active,4.0,phone_Nurturing,1,0
lead:00000267,3,1,1,5,whatsapp,email,whatsapp,1,2,350.6,low_slow,active,3.5,whatsapp_Sales_Follow_Up,3,1
lead:00000268,3,4,3,10,phone,phone,whatsapp,1,2,292.2,medium_medium,active,5.1,phone_Closed,3,0
lead:00000269,2,0,4,6,email,whatsapp,email,1,3,460.3,low_slow,cold,3.9,email_Sales_Follow_Up,3,0
lead:00000270,2,4,1,7,phone,phone,phone,1,1,32.1,low_fast,cold,3.3,phone_New_Lead,3,0
lead:00000271,2,0,2,4,email,email,email,1,2,403.2,low_slow,stale,2.9,email_Proposal_Sent,3,1
lead:00000272,0,0,2,2,email,email,email,0,0,529.7,low_slow,stale,1.9,email_Nurturing,1,0
lead:00000273,2,0,4,6,email,whatsapp,whatsapp,1,1,1266.8,high_slow,cold,3.4,email_Sales_Follow_Up,2,1
lead:00000274,6,5,2,13,whatsapp,phone,phone,1,2,365.7,low_slow,active,6.2,whatsapp_Quotation,4,1
lead:00000275,2,1,4,7,email,email,email,1,1,244.7,medium_medium,active,3.4,email_Quotation,0,1
lead:00000276,0,0,4,4,email,email,email,0,0,264.4,medium_medium,stale,2.3,email_Lost,1,0
lead:00000277,1,2,4,7,email,whatsapp,whatsapp,1,2,176.7,medium_medium,active,4.0,email_New_Lead,0,1
lead:00000278,1,3,2,6,phone,whatsapp,phone,1,3,72.2,low_fast,active,3.3,phone_Demo_Scheduled,2,1
lead:00000279,1,1,2,4,email,whatsapp,whatsapp,1,2,485.5,low_slow,stale,3.2,email_Proposal_Sent,2,1
lead:00000280,3,4,2,9,phone,whatsapp,whatsapp,1,3,394.6,low_slow,fresh,5.1,phone_Quotation,7,1
lead:00000281,0,0,6,6,email,email,email,0,0,286.9,medium_medium,active,3.0,email_Proposal_Sent,1,1
lead:00000282,0,1,2,3,email,email,email,1,1,523.9,low_slow,stale,2.4,email_Nurturing,1,0
lead:00000283,7,5,3,15,whatsapp,whatsapp,whatsapp,1,2,1250.1,high_slow,active,6.6,whatsapp_Quotation,1,1
lead:00000284,2,8,2,12,phone,phone,email,1,1,20.6,high_fast,fresh,5.1,phone_Sales_Follow_Up,1,1
lead:00000285,12,2,5,19,whatsapp,whatsapp,whatsapp,1,1,838.5,high_slow,active,7.4,whatsapp_Sales_Follow_Up,1,0
lead:00000286,3,3,3,9,email,phone,phone,1,3,637.8,high_slow,active,4.7,email_Closed,3,1
lead:00000287,1,1,1,3,whatsapp,whatsapp,whatsapp,1,1,562.6,low_slow,fresh,2.9,whatsapp_Manual_Follow_Up,2,1
lead:00000288,6,1,3,10,whatsapp,whatsapp,whatsapp,1,1,266.7,medium_medium,active,4.6,whatsapp_Closed,1,1
lead:00000289,2,3,3,8,email,whatsapp,whatsapp,1,3,336.6,low_slow,cold,4.3,email_Closed,6,1
lead:00000290,8,1,1,10,whatsapp,whatsapp,whatsapp,1,3,308.2,low_slow,cold,4.9,whatsapp_Contract_Sent,4,1
lead:00000291,1,2,3,6,email,email,email,1,3,1954.0,high_slow,active,4.1,email_Nurturing,0,1
lead:00000292,9,2,2,13,whatsapp,whatsapp,whatsapp,1,1,568.2,low_slow,cold,5.6,whatsapp_Quotation,1,1
lead:00000293,9,2,1,12,whatsapp,whatsapp,whatsapp,1,1,452.7,low_slow,cold,5.6,whatsapp_Contract_Sent,1,1
lead:00000294,7,3,2,12,whatsapp,whatsapp,email,1,3,383.3,low_slow,cold,6.0,whatsapp_Follow_Up__Negot.,1,1
lead:00000295,7,0,4,11,whatsapp,whatsapp,whatsapp,1,1,970.3,high_slow,stale,5.1,whatsapp_Nurturing,1,1
lead:00000296,3,3,3,9,email,phone,phone,1,1,588.4,low_slow,cold,4.4,email_Closed,3,1
lead:00000297,7,3,4,14,whatsapp,whatsapp,whatsapp,1,3,381.0,low_slow,stale,5.9,whatsapp_Contract_Sent,2,1
lead:00000298,5,3,3,11,whatsapp,whatsapp,whatsapp,1,2,240.5,medium_medium,stale,5.1,whatsapp_Contract_Sent,3,1
lead:00000299,5,3,1,9,whatsapp,whatsapp,phone,1,1,549.3,low_slow,fresh,4.7,whatsapp_Contract_Sent,5,1
lead:00000300,0,2,0,2,phone,phone,phone,0,0,20.1,high_fast,active,1.7,phone_Sales_Qualified,0,0
lead:00000301,1,7,1,9,phone,phone,phone,1,3,4.4,high_fast,fresh,4.2,phone_Sales_Qualified,0,0
lead:00000302,2,1,2,5,email,email,email,1,2,492.5,low_slow,active,3.6,email_Manual_Follow_Up,1,0
lead:00000303,7,3,1,11,whatsapp,phone,phone,1,3,364.4,low_slow,fresh,5.6,whatsapp_Follow_Up__Negot.,1,1
lead:00000304,0,1,0,1,phone,phone,phone,0,0,32.8,low_fast,cold,1.4,phone_Lost,0,1
lead:00000305,5,4,2,11,whatsapp,whatsapp,whatsapp,1,3,1833.5,high_slow,cold,6.1,whatsapp_Sales_Qualified,2,1
lead:00000306,0,1,0,1,phone,phone,phone,0,0,7.8,high_fast,fresh,0.9,phone_New_Lead,0,0
lead:00000307,8,1,8,17,email,email,email,1,1,809.5,high_slow,stale,6.6,email_Lost,1,0
lead:00000308,4,1,3,8,whatsapp,whatsapp,whatsapp,1,2,72.7,low_fast,cold,3.5,whatsapp_Demo_Scheduled,1,1
lead:00000309,3,2,2,7,whatsapp,email,whatsapp,1,3,786.9,high_slow,stale,4.4,whatsapp_Manual_Follow_Up,1,0
lead:00000310,6,4,1,11,whatsapp,whatsapp,whatsapp,1,3,659.5,high_slow,cold,5.5,whatsapp_Contract_Sent,5,1
lead:00000311,2,6,1,9,phone,phone,phone,1,3,8.3,high_fast,cold,4.1,phone_Manual_Follow_Up,2,0
lead:00000312,1,7,0,8,phone,phone,whatsapp,1,3,42.8,low_fast,fresh,4.6,phone_Sales_Follow_Up,2,1
lead:00000313,4,1,3,8,whatsapp,whatsapp,email,1,3,448.2,low_slow,cold,4.3,whatsapp_Proposal_Sent,3,0
lead:00000314,3,2,4,9,email,whatsapp,whatsapp,1,2,398.9,low_slow,stale,4.3,email_Proposal_Sent,1,1
lead:00000315,11,0,4,15,whatsapp,email,whatsapp,1,1,714.9,high_slow,cold,6.0,whatsapp_Manual_Follow_Up,1,0
lead:00000316,4,4,2,10,whatsapp,whatsapp,whatsapp,1,3,460.1,low_slow,stale,5.2,whatsapp_Contract_Sent,4,1
lead:00000317,7,3,5,15,whatsapp,whatsapp,email,1,2,898.6,high_slow,stale,6.8,whatsapp_Follow_Up__Negot.,2,1
lead:00000318,4,0,3,7,whatsapp,email,whatsapp,1,3,200.1,medium_medium,active,3.7,whatsapp_Sales_Follow_Up,1,0
lead:00000319,3,3,3,9,email,whatsapp,email,1,2,160.8,medium_medium,cold,4.2,email_Quotation,5,1
lead:00000320,5,4,1,10,whatsapp,whatsapp,whatsapp,1,3,114.8,medium_medium,stale,5.0,whatsapp_Quotation,5,1
lead:00000321,0,1,3,4,email,email,email,1,2,1852.7,high_slow,active,3.1,email_Quotation,0,1
lead:00000322,2,2,2,6,whatsapp,whatsapp,email,1,3,521.9,low_slow,active,3.8,whatsapp_Manual_Follow_Up,0,1
lead:00000323,0,1,6,7,email,email,email,1,2,320.2,low_slow,cold,3.4,email_Lost,2,0
lead:00000324,1,0,0,1,whatsapp,whatsapp,whatsapp,0,0,19.1,high_fast,fresh,1.1,whatsapp_Sales_Qualified,0,0
lead:00000325,2,5,2,9,phone,phone,whatsapp,1,2,7.3,high_fast,stale,3.9,phone_Sales_Follow_Up,2,1
lead:00000326,2,1,3,6,email,email,phone,1,3,1544.0,high_slow,stale,4.0,email_Contract_Sent,5,1
lead:00000327,1,4,0,5,phone,phone,phone,1,2,53.0,low_fast,cold,3.4,phone_New_Lead,3,0
lead:00000328,11,2,8,21,whatsapp,email,email,1,2,860.5,high_slow,cold,8.2,whatsapp_Quotation,0,1
lead:00000329,1,3,3,7,phone,whatsapp,whatsapp,1,3,231.4,medium_medium,active,4.3,phone_Quotation,2,1
lead:00000330,0,1,4,5,email,email,email,1,1,455.4,low_slow,stale,2.9,email_Lost,2,0
lead:00000331,2,2,3,7,email,email,email,1,1,270.3,medium_medium,active,3.9,email_Quotation,3,1
lead:00000332,6,1,3,10,whatsapp,whatsapp,whatsapp,1,1,354.3,low_slow,cold,4.6,whatsapp_Contract_Sent,2,1
lead:00000333,12,1,5,18,whatsapp,email,whatsapp,1,2,1030.6,high_slow,active,7.5,whatsapp_Nurturing,1,0
lead:00000334,3,5,3,11,phone,whatsapp,email,1,1,549.1,low_slow,active,4.9,phone_Follow_Up__Negot.,1,1
lead:00000335,3,2,3,8,email,email,whatsapp,1,1,129.4,medium_medium,active,3.5,email_Quotation,1,1
lead:00000336,4,5,4,13,phone,phone,email,1,2,482.0,low_slow,cold,5.8,phone_Closed,1,1
lead:00000337,2,2,3,7,email,whatsapp,email,1,1,273.0,medium_medium,active,3.5,email_Quotation,2,1
lead:00000338,1,1,1,3,whatsapp,email,whatsapp,1,1,10.8,high_fast,fresh,1.9,whatsapp_New_Lead,0,0
lead:00000339,5,1,3,9,whatsapp,whatsapp,whatsapp,1,3,296.3,medium_medium,active,4.6,whatsapp_Closed,6,1
lead:00000340,3,1,2,6,whatsapp,email,email,1,3,296.6,medium_medium,active,3.5,whatsapp_Closed,3,1
lead:00000341,3,1,1,5,whatsapp,whatsapp,whatsapp,1,1,178.5,medium_medium,fresh,2.8,whatsapp_Contract_Sent,6,1
lead:00000342,3,2,4,9,email,phone,phone,1,2,657.3,high_slow,cold,4.9,email_Sales_Follow_Up,3,0
lead:00000343,0,1,4,5,email,email,email,1,1,457.9,low_slow,stale,3.1,email_Nurturing,0,0
lead:00000344,1,7,2,10,phone,phone,phone,1,3,27.3,low_fast,cold,5.0,phone_Sales_Qualified,2,1
lead:00000345,4,2,3,9,whatsapp,email,email,1,2,256.7,medium_medium,cold,4.5,whatsapp_Nurturing,1,1
lead:00000346,4,2,1,7,whatsapp,whatsapp,whatsapp,1,1,614.3,high_slow,stale,4.0,whatsapp_Follow_Up__Negot.,3,1
lead:00000347,1,0,3,4,email,email,email,1,2,324.2,low_slow,fresh,2.7,email_Quotation,1,0
lead:00000348,0,1,5,6,email,email,email,1,1,347.7,low_slow,stale,3.5,email_Proposal_Sent,0,0
lead:00000349,3,4,1,8,phone,phone,email,1,1,264.9,medium_medium,active,4.1,phone_New_Lead,2,1
lead:00000350,0,0,1,1,email,email,email,0,0,7.4,high_fast,active,0.5,email_Nurturing,1,0
lead:00000351,4,1,3,8,whatsapp,whatsapp,whatsapp,1,1,353.4,low_slow,active,3.7,whatsapp_Sales_Follow_Up,0,0
lead:00000352,5,4,2,11,whatsapp,phone,email,1,3,1276.2,high_slow,cold,5.7,whatsapp_Closed,1,1
lead:00000353,2,0,2,4,email,whatsapp,email,1,2,697.2,high_slow,cold,3.2,email_Sales_Follow_Up,2,1
lead:00000354,2,2,2,6,whatsapp,email,email,1,2,78.9,low_fast,active,3.1,whatsapp_Contract_Sent,4,1
lead:00000355,5,4,3,12,whatsapp,phone,phone,1,2,652.6,high_slow,active,5.8,whatsapp_Closed,5,1
lead:00000356,5,1,5,11,email,whatsapp,whatsapp,1,1,1027.5,high_slow,stale,5.0,email_Lost,1,0
lead:00000357,0,1,0,1,phone,phone,phone,0,0,32.3,low_fast,cold,1.4,phone_New_Lead,1,0
lead:00000358,0,1,0,1,phone,phone,phone,0,0,33.9,low_fast,cold,1.0,phone_New_Lead,1,0
lead:00000359,3,0,4,7,email,whatsapp,whatsapp,1,2,651.8,high_slow,fresh,3.8,email_Manual_Follow_Up,1,0
lead:00000360,1,0,0,1,whatsapp,whatsapp,whatsapp,0,0,35.1,low_fast,cold,1.5,whatsapp_New_Lead,0,0
lead:00000361,1,7,2,10,phone,phone,whatsapp,1,2,16.2,high_fast,active,4.5,phone_Sales_Qualified,3,1
lead:00000362,0,1,0,1,phone,phone,phone,0,0,21.8,high_fast,active,1.3,phone_Sales_Qualified,0,0
lead:00000363,12,2,6,20,whatsapp,email,email,1,2,687.5,high_slow,stale,7.7,whatsapp_Nurturing,1,0
lead:00000364,1,0,1,2,email,whatsapp,whatsapp,1,1,23.3,high_fast,stale,1.7,email_Lost,0,0
lead:00000365,2,0,2,4,whatsapp,email,email,1,2,398.2,low_slow,active,3.0,whatsapp_Proposal_Sent,0,1
lead:00000366,6,1,3,10,whatsapp,whatsapp,whatsapp,1,3,222.0,medium_medium,cold,4.8,whatsapp_Contract_Sent,3,1
lead:00000367,8,2,1,11,whatsapp,whatsapp,whatsapp,1,1,237.2,medium_medium,cold,5.0,whatsapp_Closed,4,1
lead:00000368,1,2,5,8,email,whatsapp,whatsapp,1,1,253.3,medium_medium,cold,3.9,email_Quotation,2,0
lead:00000369,4,1,4,9,email,email,email,1,3,327.4,low_slow,fresh,4.3,email_Sales_Qualified,4,0
lead:00000370,4,3,3,10,whatsapp,email,email,1,3,89.4,low_fast,active,4.5,whatsapp_Quotation,4,1
lead:00000371,0,2,1,3,phone,phone,email,1,1,1.9,high_fast,fresh,1.5,phone_Sales_Qualified,0,0
lead:00000372,0,0,2,2,email,email,email,0,0,235.6,medium_medium,stale,1.7,email_Sales_Follow_Up,2,1
lead:00000373,0,1,6,7,email,email,phone,1,3,478.3,low_slow,stale,3.7,email_Nurturing,1,1
lead:00000374,1,5,2,8,phone,phone,phone,1,3,47.4,low_fast,cold,4.1,phone_Sales_Qualified,2,0
lead:00000375,9,4,1,14,whatsapp,whatsapp,email,1,2,171.5,medium_medium,cold,6.3,whatsapp_Sales_Follow_Up,5,1
lead:00000376,7,3,3,13,whatsapp,whatsapp,whatsapp,1,3,341.6,low_slow,cold,6.0,whatsapp_Contract_Sent,3,1
lead:00000377,7,3,2,12,whatsapp,phone,phone,1,1,1523.8,high_slow,stale,5.6,whatsapp_Closed,5,1
lead:00000378,1,0,0,1,whatsapp,whatsapp,whatsapp,0,0,4.2,high_fast,fresh,1.0,whatsapp_New_Lead,1,0
lead:00000379,9,3,2,14,whatsapp,whatsapp,whatsapp,1,3,320.2,low_slow,cold,6.4,whatsapp_Quotation,2,1
lead:00000380,8,1,1,10,whatsapp,whatsapp,email,1,2,569.8,low_slow,cold,5.2,whatsapp_Closed,3,1
lead:00000381,0,2,1,3,phone,phone,phone,1,1,9.8,high_fast,fresh,1.8,phone_Lost,1,0
lead:00000382,1,2,4,7,email,email,whatsapp,1,1,333.2,low_slow,active,3.8,email_Follow_Up__Negot.,4,1
lead:00000383,3,2,5,10,email,whatsapp,email,1,1,349.0,low_slow,stale,4.8,email_Quotation,1,0
lead:00000384,0,1,6,7,email,email,email,1,1,226.0,medium_medium,stale,3.6,email_Proposal_Sent,2,1
lead:00000385,4,4,2,10,phone,email,email,1,3,89.6,low_fast,cold,4.6,phone_Quotation,8,1
lead:00000386,1,0,5,6,email,whatsapp,email,1,2,403.3,low_slow,stale,3.1,email_Nurturing,3,0
lead:00000387,7,1,8,16,email,whatsapp,phone,1,2,1004.1,high_slow,cold,6.7,email_Nurturing,0,0
lead:00000388,1,0,0,1,whatsapp,whatsapp,whatsapp,0,0,8.0,high_fast,stale,1.0,whatsapp_Nurturing,1,0
lead:00000389,4,4,2,10,whatsapp,email,email,1,2,105.5,medium_medium,fresh,4.8,whatsapp_Contract_Sent,6,1
lead:00000390,5,2,1,8,whatsapp,whatsapp,email,1,3,186.9,medium_medium,active,4.4,whatsapp_Contract_Sent,3,1
lead:00000391,0,0,2,2,email,email,email,0,0,354.1,low_slow,stale,1.9,email_Quotation,0,1
lead:00000392,6,3,3,12,whatsapp,whatsapp,email,1,2,826.7,high_slow,active,5.7,whatsapp_Closed,2,1
lead:00000393,4,4,2,10,phone,whatsapp,whatsapp,1,3,428.9,low_slow,active,5.0,phone_Contract_Sent,2,1
lead:00000394,1,0,0,1,whatsapp,whatsapp,whatsapp,0,0,46.5,low_fast,active,1.1,whatsapp_Lost,1,0
lead:00000395,8,2,4,14,whatsapp,whatsapp,whatsapp,1,1,692.7,high_slow,active,6.1,whatsapp_Follow_Up__Negot.,2,1
lead:00000396,10,0,5,15,whatsapp,email,whatsapp,1,3,1043.1,high_slow,cold,6.6,whatsapp_Lost,1,0
lead:00000397,8,2,3,13,whatsapp,email,email,1,3,813.7,high_slow,fresh,6.1,whatsapp_Quotation,4,1
lead:00000398,1,0,1,2,email,whatsapp,whatsapp,1,1,15.8,high_fast,cold,1.7,email_Lost,1,0
lead:00000399,3,5,5,13,email,whatsapp,phone,1,3,548.3,low_slow,stale,6.2,email_Closed,3,1
lead:00000400,0,1,4,5,email,email,phone,1,2,527.0,low_slow,stale,3.0,email_Proposal_Sent,2,1
lead:00000401,1,0,0,1,whatsapp,whatsapp,whatsapp,0,0,47.5,low_fast,cold,1.1,whatsapp_Lost,0,0
lead:00000402,4,2,3,9,whatsapp,email,whatsapp,1,3,705.4,high_slow,stale,5.0,whatsapp_Closed,3,0
lead:00000403,0,0,2,2,email,email,email,0,0,606.8,high_slow,stale,2.2,email_Sales_Follow_Up,0,0
lead:00000404,3,6,5,14,phone,email,email,1,1,809.2,high_slow,stale,5.9,phone_Contract_Sent,4,1
lead:00000405,5,2,8,15,email,whatsapp,whatsapp,1,3,854.0,high_slow,stale,6.7,email_Quotation,1,0
lead:00000406,0,0,3,3,email,email,email,0,0,689.0,high_slow,active,2.3,email_Lost,1,0
lead:00000407,1,1,1,3,email,whatsapp,whatsapp,1,1,5.6,high_fast,cold,1.8,email_Sales_Qualified,0,0
lead:00000408,6,3,4,13,whatsapp,email,email,1,1,568.0,low_slow,active,5.9,whatsapp_Contract_Sent,6,1
lead:00000409,12,2,4,18,whatsapp,email,whatsapp,1,2,691.1,high_slow,cold,7.2,whatsapp_Manual_Follow_Up,0,0
lead:00000410,0,0,1,1,email,email,email,0,0,1579.0,high_slow,fresh,1.9,email_Sales_Qualified,0,0
lead:00000411,8,4,2,14,whatsapp,email,email,1,3,375.7,low_slow,cold,6.6,whatsapp_Quotation,2,1
lead:00000412,0,2,1,3,phone,phone,email,1,1,14.1,high_fast,active,1.7,phone_Sales_Qualified,0,1
lead:00000413,8,2,5,15,whatsapp,email,email,1,1,385.4,low_slow,active,5.8,whatsapp_Quotation,5,1
lead:00000414,4,3,4,11,email,email,whatsapp,1,1,198.0,medium_medium,cold,4.7,email_Quotation,1,0
lead:00000415,0,1,0,1,phone,phone,phone,0,0,23.2,high_fast,stale,1.4,phone_Lost,0,0
lead:00000416,2,4,2,8,phone,phone,phone,1,1,12.5,high_fast,cold,3.2,phone_Manual_Follow_Up,1,1
lead:00000417,8,4,4,16,whatsapp,whatsapp,email,1,1,568.1,low_slow,active,6.7,whatsapp_New_Lead,4,1
lead:00000418,0,0,5,5,email,email,email,0,0,405.0,low_slow,stale,2.6,email_Lost,2,0
lead:00000419,10,2,1,13,whatsapp,whatsapp,email,1,1,209.7,medium_medium,active,5.2,whatsapp_Quotation,4,1
lead:00000420,3,0,4,7,email,email,email,1,1,618.5,high_slow,stale,3.7,email_Manual_Follow_Up,1,0
lead:00000421,4,2,4,10,whatsapp,email,email,1,2,303.4,low_slow,cold,4.8,whatsapp_Proposal_Sent,3,1
lead:00000422,1,0,0,1,whatsapp,whatsapp,whatsapp,0,0,0.8,high_fast,cold,0.5,whatsapp_Lost,0,0
lead:00000423,7,5,1,13,whatsapp,whatsapp,whatsapp,1,2,634.0,high_slow,cold,5.9,whatsapp_Closed,3,1
lead:00000424,5,4,2,11,whatsapp,whatsapp,phone,1,1,439.6,low_slow,stale,5.1,whatsapp_Follow_Up__Negot.,1,1
lead:00000425,12,2,3,17,whatsapp,whatsapp,whatsapp,1,2,805.4,high_slow,stale,7.2,whatsapp_Lost,0,1
lead:00000426,0,1,5,6,email,email,email,1,2,476.2,low_slow,cold,3.6,email_Nurturing,2,1
lead:00000427,0,1,1,2,phone,email,email,1,1,14.7,high_fast,stale,1.4,phone_New_Lead,1,1
lead:00000428,2,3,0,5,phone,phone,phone,1,2,20.2,high_fast,fresh,2.7,phone_Manual_Follow_Up,0,0
lead:00000429,0,1,3,4,email,email,email,1,2,262.7,medium_medium,stale,2.9,email_Quotation,1,0
lead:00000430,1,0,2,3,email,email,email,1,1,469.2,low_slow,cold,2.5,email_Sales_Follow_Up,2,1
lead:00000431,0,1,1,2,phone,phone,phone,1,1,5.7,high_fast,fresh,1.2,phone_Sales_Qualified,1,0
lead:00000432,2,0,4,6,email,email,email,1,3,636.3,high_slow,cold,3.6,email_Sales_Follow_Up,0,0
lead:00000433,1,0,5,6,email,whatsapp,whatsapp,1,2,427.3,low_slow,active,3.2,email_Quotation,0,0
lead:00000434,2,4,2,8,phone,phone,email,1,2,33.8,low_fast,stale,3.7,phone_New_Lead,0,0
lead:00000435,3,3,4,10,email,phone,email,1,2,337.9,low_slow,cold,4.7,email_Follow_Up__Negot.,4,1
lead:00000436,2,3,3,8,email,whatsapp,email,1,2,247.4,medium_medium,active,4.3,email_Demo_Scheduled,3,1
lead:00000437,5,3,2,10,whatsapp,whatsapp,whatsapp,1,3,499.5,low_slow,stale,5.3,whatsapp_Contract_Sent,3,1
lead:00000438,4,4,1,9,whatsapp,whatsapp,whatsapp,1,3,321.5,low_slow,cold,4.7,whatsapp_Quotation,2,1
lead:00000439,0,0,2,2,email,email,email,0,0,385.2,low_slow,fresh,2.0,email_Nurturing,2,0
lead:00000440,2,2,2,6,email,email,whatsapp,1,1,333.8,low_slow,stale,3.3,email_Quotation,5,1
lead:00000441,6,5,4,15,whatsapp,email,email,1,1,1884.0,high_slow,stale,6.6,whatsapp_Quotation,3,1
lead:00000442,4,4,4,12,email,whatsapp,whatsapp,1,2,760.1,high_slow,fresh,5.6,email_Contract_Sent,3,1
lead:00000443,0,0,1,1,email,email,email,0,0,10.2,high_fast,active,0.7,email_New_Lead,1,0
lead:00000444,1,1,0,2,phone,whatsapp,whatsapp,1,1,30.4,low_fast,stale,1.7,phone_New_Lead,1,1
