whatsapp_count,phone_count,email_count,total_interactions,dominant_channel,first_channel,last_channel,is_multi_channel,channel_switch_count,conversation_time_hours,conv_time_bucket,recency_bucket,engagement_depth,channel_x_stage,historical_deals_won,any_followup_responded,followup_response_rate,last_followup_task_type,agent_response_ratio,sale_closed
1,0,0,0.388888889,2,2,2,0,0,0.088284519,0.5,0.67,0.185185185,20,0,0,0.003006012,0,0.6025,0.2551
0.857142857,0,0,0.333333333,2,2,2,0,0,0.081380753,0.5,0.33,0.37037037,16,0,1,0.789579158,1,0,0.8893
0.714285714,0.285714286,0.428571429,0.555555556,0,2,2,1,0.4,0.133472803,0.5,0.33,0.407407407,0,0,1,0.655310621,3,0.5375,0.8808
0.571428571,0.571428571,0.428571429,0.611111111,1,2,2,1,0.8,0.094769874,0.5,0,0.296296296,10,0.75,0,0.084168337,2,0.2025,0.4618
0,0.857142857,0,0.333333333,1,1,1,0,0,0.106485356,0.5,0.67,0.481481481,9,0.75,0,0.148296593,3,0.24,0.6547
0.714285714,0,0,0.277777778,2,2,2,0,0,0.020502092,1,0,0.444444444,23,0,0,0.101202405,0,0,0.3524
0.285714286,0.428571429,0.571428571,0.5,2,2,2,1,0.8,0.05376569,0.5,1,0.296296296,22,0,0,0.157314629,2,0.16,0.4414
1,0,0,0.388888889,2,2,2,0,0,0.079916318,0.5,0.67,0.62962963,16,0,1,0.361723447,2,0.3825,0.8786
0,0,0.714285714,0.277777778,0,0,0,0,0,0.158577406,0.5,0.67,0.296296296,6,0.75,0,0.100200401,2,0.955,0.6073
0,0.857142857,0,0.333333333,1,1,1,0,0,0.04790795,0.5,0.67,0.518518519,14,0,1,0.534068136,2,0,0.3449
0.857142857,0.571428571,0.571428571,0.777777778,1,2,1,1,0.2,0.023221757,1,0.67,0.185185185,8,0,1,0.428857715,0,0.2,0.8007
0.857142857,0.857142857,0.857142857,1,1,2,2,1,0.8,0.063179916,0.5,1,0.444444444,10,0.125,0,0.01503006,0,1,0.4961
0.571428571,0.428571429,0.571428571,0.611111111,2,2,1,1,0.6,0.166736402,0.5,0,0.444444444,19,0,0,0.00501002,0,0.305,0.4203
0.142857143,0.428571429,0.571428571,0.444444444,1,1,1,1,0.8,0.136820084,0.5,0.33,0.407407407,9,0,0,0.103206413,2,0.705,0.2535
0.714285714,0.714285714,0.428571429,0.722222222,1,2,1,1,0.8,0.186610879,0.5,0,0.37037037,15,0,0,0.152304609,2,0.5875,0.3813
0,0,1,0.388888889,0,0,0,0,0,0.007322176,1,0.67,0.407407407,7,0.875,0,0.039078156,3,0.7475,0.1885
0,1,0,0.388888889,1,1,1,0,0,0.168619247,0.5,0,0.518518519,13,0,0,0.043086172,3,0,0.2867
1,0.285714286,0.285714286,0.611111111,0,0,0,1,0.2,0.021757322,1,0.67,0.407407407,0,0,1,0.734468938,2,0.76,0.742
0.571428571,1,0.714285714,0.888888889,1,2,0,1,0.2,0.770502092,0,0.33,0.703703704,15,0,0,0.109218437,2,0.6775,0.5345
0,0.571428571,0,0.222222222,1,1,1,0,0,0.030125523,1,1,0.518518519,8,0,0,0.134268537,1,1,0.9237
1,0.857142857,1,1,0,0,2,1,0.6,0.499790795,0,0.33,0.62962963,0,0.75,1,0.460921844,3,0.5875,0.8062
0.428571429,0,0,0.166666667,2,2,2,0,0,0.072384937,0.5,0.33,0.481481481,22,0,1,0.478957916,3,0.695,0.2199
1,0.714285714,1,1,1,1,1,1,0.4,0.417154812,0,1,0.666666667,8,0,1,0.745490982,2,0.4125,0.7125
0.428571429,0,0,0.166666667,2,2,2,0,0,0.218200837,0.5,0,0.555555556,18,0,1,0.51503006,3,0.4325,0.523
0.428571429,1,0.714285714,0.833333333,1,2,0,1,0.6,0.058577406,0.5,1,0.481481481,8,0,1,0.718436874,0,0.1275,0.8457
0.571428571,0,0,0.222222222,2,2,2,0,0,0.043514644,1,0.67,0.333333333,16,0,1,0.570140281,3,0,0.7278
0,0.571428571,0,0.222222222,1,1,1,0,0,0.010669456,1,0.33,0.407407407,14,0,1,0.69739479,1,0.57,0.1889
0,0,1,0.388888889,0,0,0,0,0,0.032426778,1,0.33,0.592592593,6,0.25,1,0.514028056,3,1,0.4203
0,0,0.285714286,0.111111111,0,0,0,0,0,0.462343096,0,0.67,0.333333333,6,0,0,0.037074148,2,0,0.2889
0,0.714285714,0,0.277777778,1,1,1,0,0,0.008995816,1,0.33,0.444444444,14,0.25,0,0.171342685,4,0.4775,0.4726
1,1,0.428571429,0.944444444,1,0,1,1,0.8,0.013598326,1,0.33,0.444444444,15,0,1,0.506012024,0,0.745,0.5062
0,1,0,0.388888889,1,1,1,0,0,0.007531381,1,0.33,0.555555556,8,0.5,0,0.134268537,0,0.74,0.8716
0,0.571428571,0,0.222222222,1,1,1,0,0,0.311924686,0,0.67,0.296296296,14,0.375,0,0.114228457,1,0.36,0.5992
0.714285714,0.428571429,1,0.833333333,1,1,1,1,0.4,0.076150628,0.5,0.33,0.592592593,14,0,0,0.142284569,0,0.99,0.3571
1,0.142857143,0.142857143,0.5,2,2,2,1,1,0.172175732,0.5,0,0.37037037,21,0,0,0.111222445,0,0.7925,0.2481
1,0.428571429,0.142857143,0.611111111,2,2,0,1,0.6,0.314644351,0,0.67,0.296296296,16,0,1,0.229458918,2,0.0325,0.8857
0.428571429,0,0,0.166666667,2,2,2,0,0,0.101464435,0.5,0,0.333333333,23,0,1,0.892785571,0,0.635,0.4444
0,0.285714286,0,0.111111111,1,1,1,0,0,0.400627615,0,1,0.333333333,12,0,0,0.181362725,3,0.28,0.295
0.285714286,0.285714286,1,0.611111111,0,1,0,1,0.6,0.085355649,0.5,0.33,0.37037037,7,0,1,0.75250501,3,0.735,0.3916
0.142857143,0.142857143,1,0.5,0,0,0,1,0.8,0.067991632,0.5,0,0.555555556,2,0,1,0.844689379,3,1,0.4712
0.714285714,0,0,0.277777778,2,2,2,0,0,0.010041841,1,0,0.37037037,19,0,1,0.633266533,1,0,0.1722
0.857142857,0.571428571,0.142857143,0.611111111,2,0,1,1,0.4,0.061297071,0.5,0.67,0.481481481,16,0,0,0.160320641,1,0.3175,0.6834
0.428571429,1,0.857142857,0.888888889,0,0,2,1,0.4,0.189330544,0.5,0.33,0.37037037,1,0.5,0,0.075150301,2,0.545,0.4849
0.428571429,0,0,0.166666667,2,2,2,0,0,0.090794979,0.5,0.33,0.481481481,17,0,1,0.570140281,0,0.56,0.4894
0.285714286,0.285714286,0.571428571,0.444444444,1,1,0,1,0.2,0.039539749,1,0.67,0.518518519,8,0,1,0.785571142,3,0.24,0.634
0.571428571,0.285714286,1,0.722222222,0,2,1,1,0.6,0.034518828,1,0.67,0.333333333,0,1,1,0.599198397,0,0.095,0.7981
0.857142857,0,0,0.333333333,2,2,2,0,0,0.079079498,0.5,0.33,0.518518519,16,0,1,0.278557114,2,0.645,0.8009
0.714285714,0.428571429,1,0.833333333,2,0,0,1,1,0.086192469,0.5,1,0.407407407,16,0.125,1,0.918837675,0,0,0.99
0.571428571,0,0,0.222222222,2,2,2,0,0,0.165899582,0.5,0.67,0.62962963,16,0,1,0.963927856,1,0.57,0.8568
0,0,1,0.388888889,0,0,0,0,0,0.141213389,0.5,0.67,0.333333333,3,0,0,0.079158317,3,0.385,0.3189
0.857142857,1,1,1,2,0,0,1,0.2,0.061506276,0.5,0.67,0.481481481,23,0,0,0.19739479,2,0,0.192
0.714285714,1,0.857142857,1,0,1,2,1,0.8,0.208995816,0.5,0.33,0.407407407,0,0,1,0.131262525,1,0.3,0.883
1,0,0,0.388888889,2,2,2,0,0,0.065899582,0.5,1,0.518518519,22,0,1,0.644288577,2,0.48,0.4062
0.714285714,0.857142857,0.714285714,0.888888889,1,0,2,1,0.4,0.212970711,0.5,0,0.481481481,10,0,0,0.174348697,0,0.83,0.5423
0.571428571,0.857142857,0.142857143,0.611111111,2,0,2,1,0.6,0.060041841,0.5,0.33,0.62962963,20,0,1,0.660320641,3,0.56,0.2313
0,1,0,0.388888889,1,1,1,0,0,0.401046025,0,0.33,0.444444444,10,0,1,0.280561122,3,0.54,0.5248
0.857142857,0.285714286,0.857142857,0.777777778,0,2,2,1,0.6,0.087238494,0.5,0.67,0.407407407,1,0,0,0.051102204,3,0,0.3035
1,0.428571429,0.428571429,0.722222222,2,2,0,1,0.2,0.430125523,0,0.33,0.259259259,16,0.125,1,0.813627255,4,0.6725,0.8263
0.428571429,0.714285714,0.571428571,0.666666667,2,2,1,1,1,0.008786611,1,0.67,0.62962963,22,0,0,0.156312625,1,0.72,0.2403
0.857142857,0.571428571,0.285714286,0.666666667,0,1,0,1,0.6,0.059205021,0.5,0.67,0.481481481,3,0,1,0.513026052,2,0.315,0.4663
1,0,0,0.388888889,2,2,2,0,0,0.117782427,0.5,0.33,0.185185185,22,0,0,0.135270541,1,0.1875,0.3844
0.571428571,1,0.285714286,0.722222222,0,2,2,1,0.4,0.130753138,0.5,0.33,0.37037037,0,0,1,0.238476954,0,0.3775,0.8068
1,0.571428571,1,1,2,2,0,1,0.2,0.280543933,0,0.33,0.37037037,20,0,0,0.052104208,1,0.37,0.1347
0.714285714,0,0,0.277777778,2,2,2,0,0,0.005648536,1,0,0.296296296,19,0,1,0.624248497,3,0.02,0.4828
0.714285714,0.714285714,0.714285714,0.833333333,0,2,0,1,1,0.117991632,0.5,0.33,0.555555556,1,0,0,0.149298597,3,1,0.422
1,0,0,0.388888889,2,2,2,0,0,0.04539749,1,0.67,0.407407407,17,0,1,0.393787575,1,0,0.3813
0.285714286,0.857142857,0.571428571,0.666666667,1,0,2,1,1,0.109414226,0.5,1,0.407407407,8,0,1,0.854709419,1,0.59,0.8506
0.142857143,0.857142857,0.571428571,0.611111111,0,1,0,1,1,0.347280335,0,0.67,0.592592593,3,0,1,0.326653307,2,0.495,0.6526
0.571428571,0.428571429,1,0.777777778,0,2,1,1,0.4,0.05167364,0.5,0.33,0.555555556,5,0.625,1,0.531062124,3,0.385,0.6014
0.714285714,0.857142857,0.714285714,0.888888889,1,2,0,1,1,0.028033473,1,1,0.481481481,8,0,1,0.323647295,2,0.8725,0.6418
1,0,0,0.388888889,2,2,2,0,0,0.107531381,0.5,0.33,0.259259259,22,0.875,1,0.866733467,2,0.36,0.2322
0.285714286,0.714285714,1,0.777777778,1,2,1,1,0.8,0.101464435,0.5,0.33,0.592592593,15,0,0,0.175350701,3,0,0.5197
0.857142857,0.714285714,0.571428571,0.833333333,1,1,1,1,0.6,0.079288703,0.5,0.67,0.592592593,8,0,0,0.077154309,3,0.4675,0.731
0.571428571,0,0,0.222222222,2,2,2,0,0,0.14874477,0.5,0.33,0.444444444,16,0,0,0.181362725,2,0.78,0.8206
0.428571429,0.428571429,1,0.722222222,2,2,2,1,1,0.284518828,0,0.33,0.518518519,16,0,1,0.688376754,0,0.9425,0.9478
0.428571429,0.142857143,1,0.611111111,0,2,0,1,1,0.994979079,0,0.33,0.259259259,5,0,0,0.04008016,0,0,0.4326
0,0.571428571,0,0.222222222,1,1,1,0,0,0.099372385,0.5,0.67,0.407407407,8,0,1,0.971943888,1,0.9075,0.9071
0,0,0.714285714,0.277777778,0,0,0,0,0,0.059414226,0.5,1,0.407407407,0,0.125,1,0.719438878,1,0.4625,0.885
0.857142857,0.857142857,0.142857143,0.722222222,2,2,0,1,0.6,1,0,0.67,0.518518519,16,1,1,0.941883768,2,0.75,0.99
0,0,1,0.388888889,0,0,0,0,0,0.229916318,0.5,0,0.592592593,3,0,0,0.096192385,1,0.39,0.391
0,0,0.571428571,0.222222222,0,0,0,0,0,0.070502092,0.5,0,0.222222222,7,0,1,0.681362725,2,0.175,0.4647
0.428571429,0.857142857,0.714285714,0.777777778,0,1,0,1,1,0.017782427,1,0.67,0.37037037,0,0,1,0.872745491,3,0.935,0.8713
0.714285714,1,0.571428571,0.888888889,2,2,2,1,1,0.338912134,0,0.33,0.62962963,19,0,0,0.110220441,0,0.54,0.1181
0.857142857,1,1,1,0,0,2,1,0.2,0.132008368,0.5,0.33,0.481481481,1,0,1,0.258517034,0,0.28,0.5041
1,0,0,0.388888889,2,2,2,0,0,0.060878661,0.5,0.67,0.444444444,16,0,1,0.472945892,3,0.285,0.8829
0,0,1,0.388888889,0,0,0,0,0,0.356485356,0,0.67,0.481481481,4,0,0,0.149298597,2,0.3175,0.233
0,0,0.714285714,0.277777778,0,0,0,0,0,0.151046025,0.5,0.67,0.37037037,4,0,1,0.539078156,0,0.795,0.2007
0.142857143,1,0.142857143,0.5,1,2,1,1,1,0.123640167,0.5,1,0.333333333,13,0,0,0.122244489,2,0.0225,0.3254
1,0.428571429,0.857142857,0.888888889,2,1,2,1,1,0.343305439,0,0.67,0.481481481,16,0,0,0.008016032,2,0.435,0.8946
0,0.857142857,0,0.333333333,1,1,1,0,0,0.239121339,0.5,0.33,0.37037037,14,0,0,0.124248497,0,0.37,0.4659
0.714285714,1,1,1,1,1,0,1,0.2,0.307740586,0,0,0.481481481,15,0,0,0.017034068,3,0.855,0.4742
0,0,1,0.388888889,0,0,0,0,0,0.05251046,0.5,0.33,0.518518519,0,0.75,1,0.663326653,2,0.1125,0.7932
0.428571429,0.714285714,0.571428571,0.666666667,2,2,0,1,0.4,0.115690377,0.5,0.33,0.592592593,16,0,1,0.651302605,2,1,0.7671
0.428571429,0.142857143,1,0.611111111,0,1,2,1,0.4,0.00334728,1,0.33,0.222222222,0,0.875,1,0.337675351,1,0,0.99
0,0,1,0.388888889,0,0,0,0,0,0.369874477,0,0.33,0.37037037,1,0,0,0.105210421,1,0.8875,0.3437
0.714285714,0,0,0.277777778,2,2,2,0,0,0.121757322,0.5,0.33,0.555555556,16,0.875,1,0.203406814,0,0.7075,0.8664
0,0,1,0.388888889,0,0,0,0,0,0.005439331,1,0.67,0.555555556,1,0,1,0.609218437,1,0.595,0.386
0,0.285714286,0,0.111111111,1,1,1,0,0,0.048535565,0.5,1,0.37037037,12,0,0,0.034068136,4,0,0.1473
1,1,0.714285714,1,0,2,0,1,1,0.181171548,0.5,0.33,0.481481481,5,0,1,0.609218437,0,1,0.5129
0,0.857142857,0,0.333333333,1,1,1,0,0,0.151464435,0.5,0.67,0.555555556,8,0.625,1,0.638276553,3,0.665,0.834
1,0.857142857,0.571428571,0.944444444,2,2,0,1,0.4,0.723221757,0,0.67,0.518518519,22,0,0,0.070140281,2,0.32,0.1606
0.428571429,0.428571429,0.428571429,0.5,0,1,0,1,0.4,0.203138075,0.5,0.67,0.814814815,2,0,1,0.571142285,0,0.7175,0.5815
0.714285714,0.571428571,0.571428571,0.722222222,2,1,2,1,0.4,0.131799163,0.5,0.33,0.62962963,16,0,0,0.122244489,3,0.53,0.99
1,0,0,0.388888889,2,2,2,0,0,0.125523013,0.5,0.33,0.555555556,17,0.875,0,0.078156313,0,0.49,0.5233
0.571428571,0.428571429,0.714285714,0.666666667,2,2,0,1,1,0.109205021,0.5,0.33,0.37037037,16,0.625,1,0.898797595,2,0.0875,0.8789
0.714285714,0,0,0.277777778,2,2,2,0,0,0.210669456,0.5,0,0.592592593,17,0.125,1,0.97995992,0,0.78,0.6388
1,0.714285714,1,1,2,2,1,1,1,0.000627615,1,1,0.407407407,16,0,1,0.588176353,3,0.61,0.7635
0,0,1,0.388888889,0,0,0,0,0,0.192050209,0.5,1,0.333333333,0,0,1,0.903807615,3,0.0425,0.7719
0.714285714,0.142857143,0.714285714,0.611111111,2,2,0,1,1,0.064853556,0.5,1,0.259259259,16,0.25,1,0.48496994,3,0.94,0.8818
0.142857143,0.571428571,0.714285714,0.555555556,1,0,0,1,0.4,0.042050209,1,0,0.444444444,13,0,1,0.539078156,1,0.295,0.575
0,0,1,0.388888889,0,0,0,0,0,0.087029289,0.5,0,0.444444444,7,0,1,0.76753507,3,0.6625,0.4036
1,0,0,0.388888889,2,2,2,0,0,0.144979079,0.5,0.33,0.407407407,16,0,1,0.74749499,3,0.985,0.8428
0.428571429,0.571428571,0.428571429,0.555555556,1,2,0,1,0.2,0.286192469,0,0.33,0.222222222,14,0,1,0.03507014,3,0.665,0.5514
0.571428571,0,0,0.222222222,2,2,2,0,0,0.124058577,0.5,1,0.259259259,16,0,1,0.76753507,4,0.0825,0.9397
1,0,0,0.388888889,2,2,2,0,0,0.292887029,0,0.33,0.185185185,16,0,0,0.022044088,1,0.715,0.9464
0.857142857,0.714285714,0.571428571,0.833333333,1,2,0,1,1,0.344979079,0,0,0.518518519,13,0,0,0.185370741,1,0.9525,0.601
0,0,0.714285714,0.277777778,0,0,0,0,0,0.047698745,0.5,0,0.555555556,7,0,0,0.159318637,4,0.4625,0.1709
0,0.571428571,0,0.222222222,1,1,1,0,0,0.09707113,0.5,0.33,0.259259259,12,0,0,0.009018036,3,0.0025,0.2053
0.571428571,0,0,0.222222222,2,2,2,0,0,0.151464435,0.5,0.33,0.481481481,22,0,0,0.099198397,3,0.85,0.3309
0,0.571428571,0,0.222222222,1,1,1,0,0,0.271548117,0,0.33,0.37037037,12,0,0,0.039078156,1,0.37,0.2587
0.142857143,0.142857143,0.714285714,0.388888889,0,1,1,1,0.4,0.127196653,0.5,0.33,0.592592593,1,0,0,0.114228457,0,0.2575,0.1432
0,0,0.714285714,0.277777778,0,0,0,0,0,0.356276151,0,1,0.333333333,0,0.875,1,0.563126253,0,0.345,0.6711
0.857142857,1,0.571428571,0.944444444,1,0,1,1,1,0.34748954,0,0,0.37037037,9,0,1,0.579158317,1,0.89,0.4543
0,1,0,0.388888889,1,1,1,0,0,0.166317992,0.5,0.67,0.407407407,8,0,1,0.784569138,1,0.8275,0.7351
1,1,0.285714286,0.888888889,2,2,0,1,1,0.003138075,1,0,0.37037037,21,0,0,0.163326653,3,1,0.4455
0,1,0,0.388888889,1,1,1,0,0,0.041841004,1,1,0.518518519,8,0.75,1,0.331663327,0,0,0.7907
0,0,0.571428571,0.222222222,0,0,0,0,0,0.284518828,0,0,0.518518519,3,0,0,0.047094188,3,0.6375,0.1014
1,0.285714286,1,0.888888889,1,2,1,1,1,0.084518828,0.5,0.33,0.407407407,11,0,1,0.557114228,0,0.4125,0.3362
0,1,0,0.388888889,1,1,1,0,0,0.236610879,0.5,0.33,0.407407407,14,0.25,1,0.930861723,2,1,0.4412
0.714285714,0,0,0.277777778,2,2,2,0,0,0.228661088,0.5,0.33,0.37037037,20,0,0,0.139278557,2,1,0.1982
0.714285714,0,0,0.277777778,2,2,2,0,0,0.016945607,1,0.67,0.481481481,16,0.375,0,0.042084168,1,0.9375,0.829
1,0,0,0.388888889,2,2,2,0,0,0.094560669,0.5,0.33,0.518518519,18,0,1,0.196392786,1,0.2475,0.5757
0,0,1,0.388888889,0,0,0,0,0,0.239958159,0.5,0.33,0.333333333,0,0,0,0.168336673,2,0.7175,0.7994
1,0,0,0.388888889,2,2,2,0,0,0.20209205,0.5,1,0.37037037,20,0,1,0.182364729,1,0.3425,0.2245
0.714285714,0.428571429,0.714285714,0.722222222,0,2,0,1,0.4,0.705648536,0,0.33,0.518518519,4,0,1,0.69739479,2,0.79,0.2317
1,0,0,0.388888889,2,2,2,0,0,0.452301255,0,0.33,0.666666667,21,0,1,0.462925852,1,0.76,0.6955
0.285714286,0.571428571,1,0.722222222,1,1,1,1,1,0.012970711,1,0.67,0.37037037,8,0.625,1,0.580160321,0,1,0.7417
0.285714286,0,0,0.111111111,2,2,2,0,0,0.119246862,0.5,0.67,0.296296296,16,0,0,0.190380762,2,0.84,0.797
0.428571429,0.142857143,1,0.611111111,2,2,1,1,0.8,0.015062762,1,0,0.555555556,18,0,1,0.5501002,3,1,0.3341
0.857142857,0,0,0.333333333,2,2,2,0,0,0.055648536,0.5,1,0.333333333,16,0,0,0.011022044,2,1,0.7443
0.571428571,0.857142857,0.285714286,0.666666667,2,0,2,1,0.6,0.25167364,0,0.33,0.518518519,16,0,1,0.73747495,1,0.4525,0.7907
0.714285714,0.571428571,1,0.888888889,2,0,1,1,1,0.069037657,0.5,0.67,0.296296296,16,0,1,0.456913828,2,1,0.8951
0.571428571,0,0,0.222222222,2,2,2,0,0,0.015690377,1,1,0.333333333,16,0,1,0.740480962,3,0.335,0.7945
0.428571429,0.571428571,1,0.777777778,0,2,1,1,0.4,0.135355649,0.5,0.33,0.444444444,2,0,0,0.019038076,0,0.7125,0.4833
0.714285714,0.428571429,0.857142857,0.777777778,2,2,1,1,0.8,0.422384937,0,0.67,0.62962963,16,0,0,0.132264529,0,0.5,0.8558
0.428571429,1,0.428571429,0.722222222,1,1,2,1,1,0.292677824,0,0.67,0.37037037,8,0,1,0.657314629,1,0.7425,0.7849
0,1,0,0.388888889,1,1,1,0,0,0.09832636,0.5,1,0.333333333,12,0,0,0.172344689,0,0.1975,0.2141
0,0.285714286,0,0.111111111,1,1,1,0,0,0.074058577,0.5,0.67,0.148148148,8,0.375,1,0.793587174,3,0.8875,0.7382
0.285714286,1,1,0.888888889,0,1,1,1,0.6,0.016736402,1,0,0.333333333,7,0.25,0,0.188376754,1,0.105,0.5896
1,0,0,0.388888889,2,2,2,0,0,0.20083682,0.5,0.67,0.666666667,16,0,0,0.146292585,2,0.9125,0.917
0,0.714285714,0,0.277777778,1,1,1,0,0,0.4958159,0,0.33,0.407407407,8,0,1,0.45490982,3,0.7775,0.7258
0.428571429,0,0,0.166666667,2,2,2,0,0,0.032217573,1,1,0.296296296,16,0.25,1,0.683366733,1,0.365,0.7411
0.714285714,0,0,0.277777778,2,2,2,0,0,0.279288703,0,0.67,0.259259259,16,1,1,0.710420842,2,0,0.7991
1,0.857142857,1,1,0,2,2,1,0.6,0.018619247,1,0.67,0.444444444,0,0,1,0.229458918,3,0.6725,0.7592
0.857142857,0.714285714,0.285714286,0.722222222,0,2,2,1,0.4,0.468828452,0,0,0.37037037,3,0,1,0.745490982,1,0.9325,0.3928
0.714285714,0.714285714,0.714285714,0.833333333,2,2,2,1,0.8,0.291422594,0,0.67,0.296296296,16,0.375,0,0.01002004,0,0,0.8618
0.571428571,0.285714286,0.285714286,0.444444444,2,2,1,1,0.6,0.022175732,1,0,0.37037037,21,0,0,0.140280561,4,0.965,0.3462
0.571428571,0,0,0.222222222,2,2,2,0,0,0.068619247,0.5,0.33,0.518518519,20,0.75,0,0.185370741,2,0.985,0.2145
1,0,0,0.388888889,2,2,2,0,0,0.102719665,0.5,0.33,0.62962963,22,1,0,0.183366733,1,0.26,0.5622
0.285714286,0.714285714,0.857142857,0.722222222,1,0,2,1,0.4,0.09874477,0.5,0.33,0.481481481,8,0,1,0.676352705,2,1,0.9232
0.571428571,1,1,1,1,1,1,1,0.4,0.432426778,0,0.67,0.555555556,13,0,0,0.0250501,1,0,0.3462
1,0,0,0.388888889,2,2,2,0,0,0.023012552,1,0.67,0.185185185,16,0.875,0,0.110220441,3,0.3075,0.9279
0,0,0.428571429,0.166666667,0,0,0,0,0,0.255439331,0,1,0.296296296,0,0.75,1,0.52004008,1,0.685,0.9022
1,0,0,0.388888889,2,2,2,0,0,0.060041841,0.5,0.67,0.555555556,16,0,1,0.79258517,1,0.3975,0.8399
1,1,0.285714286,0.888888889,1,1,0,1,0.2,0.135983264,0.5,0.67,0.555555556,8,0.875,1,0.544088176,0,0.1125,0.706
1,1,0.285714286,0.888888889,2,2,0,1,0.6,0.312133891,0,0.33,0.444444444,20,0,1,0.933867735,0,0,0.1826
0.714285714,0.857142857,1,1,0,1,0,1,0.2,0.265899582,0,0.67,0.555555556,0,0.75,1,0.516032064,1,0.7725,0.8692
0.428571429,0.142857143,0.857142857,0.555555556,2,2,2,1,0.4,0.562343096,0,0.67,0.37037037,16,0,1,0.869739479,1,0.12,0.6999
1,0,0,0.388888889,2,2,2,0,0,0.014644351,1,0.67,0.333333333,16,0,1,0.906813627,0,1,0.8171
0.428571429,0,0,0.166666667,2,2,2,0,0,0.124895397,0.5,0.33,0.481481481,22,0,0,0.200400802,3,0.585,0.289
0.857142857,1,0.714285714,1,0,1,1,1,0.4,0.079916318,0.5,0.67,0.444444444,4,0,1,0.609218437,0,0.2875,0.2656
1,0,0,0.388888889,2,2,2,0,0,0.253556485,0,0.67,0.555555556,16,0.875,1,0.791583166,3,0.025,0.8898
0,0,0.857142857,0.333333333,0,0,0,0,0,0.070502092,0.5,0.67,0.481481481,0,0,1,0.568136273,3,0.2725,0.7164
0,0,0.714285714,0.277777778,0,0,0,0,0,0.023221757,1,0.67,0.592592593,6,0,0,0.151302605,0,0,0.4854
0.857142857,0.714285714,0.714285714,0.888888889,0,2,1,1,0.4,0.061087866,0.5,1,0.481481481,6,0.75,1,0.819639279,3,0,0.4213
1,1,0.285714286,0.888888889,2,2,0,1,0.4,0.373221757,0,0.33,0.592592593,22,0,0,0.180360721,0,0.8975,0.2301
0.285714286,0.285714286,1,0.611111111,0,0,2,1,0.4,0.387866109,0,0.67,0.518518519,0,0,0,0.127254509,1,0.4725,0.845
1,0,0,0.388888889,2,2,2,0,0,0.004393305,1,1,0.407407407,16,0,1,0.596192385,2,0,0.8121
0.571428571,0.142857143,0.857142857,0.611111111,0,1,1,1,0.6,0.054811715,0.5,0.33,0.259259259,7,0.75,1,0.617234469,3,0.8,0.5292
0.571428571,1,0.142857143,0.666666667,1,2,2,1,0.2,0.121548117,0.5,0.33,0.296296296,9,0,0,0.024048096,2,0.49,0.3617
1,0,0,0.388888889,2,2,2,0,0,0.047698745,0.5,0,0.481481481,18,0,0,0.038076152,0,1,0.5042
0.857142857,0.428571429,0.428571429,0.666666667,0,2,0,1,1,0.106694561,0.5,1,0.62962963,6,0,0,0.032064128,2,0.0375,0.2802
1,0,0,0.388888889,2,2,2,0,0,0.39790795,0,0.33,0.444444444,19,0,1,0.678356713,2,0.7575,0.2604
0.857142857,0.428571429,0.714285714,0.777777778,0,0,0,1,1,0.383054393,0,0.67,0.296296296,0,0,1,0.509018036,0,0.405,0.8194
1,0.285714286,0.428571429,0.666666667,2,1,1,1,0.6,0.882635983,0,0.33,0.518518519,17,0,1,0.854709419,4,0.7175,0.3919
0.714285714,0.857142857,1,1,0,1,1,1,0.4,0.134728033,0.5,1,0.481481481,0,0,1,0.366733467,2,0.43,0.8875
0.428571429,0.428571429,1,0.722222222,0,0,2,1,0.2,0.058786611,0.5,0.33,0.518518519,6,0,1,0.873747495,0,0.2225,0.4043
0,1,0,0.388888889,1,1,1,0,0,0.001882845,1,0,0.481481481,9,0.5,1,0.751503006,1,0.515,0.4362
0,0,0.285714286,0.111111111,0,0,0,0,0,0.047698745,0.5,1,0.444444444,0,0,0,0.029058116,1,1,0.8625
0.571428571,0,0,0.222222222,2,2,2,0,0,0.092050209,0.5,0.33,0.444444444,16,0.375,0,0.074148297,1,0.63,0.8432
0.571428571,0.714285714,0.285714286,0.611111111,0,0,2,1,0.6,0.04665272,0.5,0.67,0.481481481,4,0.875,0,0.077154309,0,0,0.242
0.714285714,0.857142857,0.714285714,0.888888889,2,2,2,1,0.4,0.015481172,1,0.67,0.259259259,22,0,1,0.645290581,3,0.16,0.2371
0.857142857,0.857142857,1,1,0,1,2,1,0.8,0.15041841,0.5,0.67,0.259259259,4,0,0,0,1,0.0125,0.2267
0.857142857,0,0,0.333333333,2,2,2,0,0,0.390376569,0,0.33,0.555555556,16,0.75,0,0.110220441,3,0.14,0.8304
0.285714286,0.428571429,0.571428571,0.5,0,2,2,1,1,0.00167364,1,0.33,0.518518519,2,0,0,0.176352705,1,0.7275,0.5271
0.285714286,0.857142857,1,0.833333333,0,1,1,1,0.4,0.574686192,0,0.67,0.444444444,0,0.125,1,0.716432866,3,0,0.8558
0.571428571,0,0,0.222222222,2,2,2,0,0,0.034518828,1,0.33,0.592592593,22,0.25,0,0.012024048,1,0.69,0.591
0.142857143,0.428571429,1,0.611111111,0,1,1,1,0.2,0.05041841,0.5,0.67,0.518518519,0,0,1,0.445891784,0,0.52,0.7595
